,Ant,Larva,Food
1,100,0,0
2,100,0,50
3,75,0,97
4,60,11,140
5,45,34,157
6,43,46,176
7,63,42,212
8,77,42,240
9,87,45,262
10,98,47,288
11,101,63,326
12,117,71,370
13,132,64,388
14,146,57,400
15,153,59,422
16,159,63,441
17,164,79,484
18,172,90,520
19,183,102,567
20,198,103,602
21,226,81,611
22,232,104,668
23,229,137,731
24,269,122,779
25,290,121,816
26,306,134,879
27,329,142,941
28,345,157,1002
29,360,153,1023
30,404,126,1055
31,412,158,1138
32,392,190,1162
33,433,201,1260
34,452,197,1296
35,505,166,1341
36,509,229,1476
37,510,261,1541
38,560,224,1566
39,590,253,1685
40,599,246,1690
41,636,192,1654
42,629,235,1727
43,612,271,1765
44,653,246,1795
45,678,232,1818
46,678,242,1838
47,696,244,1877
48,686,285,1940
49,692,305,1993
50,740,293,2063
51,753,315,2266
52,786,307,2313
53,837,311,2329
54,849,313,2350
55,875,320,2438
56,866,321,2596
57,896,328,2618
58,896,360,2718
59,921,339,2710
60,941,338,2699
61,951,349,2809
62,959,391,2747
63,1000,383,2851
64,1050,363,2825
65,1051,374,2856
66,1067,359,2945
67,1067,356,3015
68,1045,398,3136
69,1041,415,3212
70,1109,392,3174
71,1129,400,3219
72,1149,403,3260
73,1173,412,3283
74,1183,391,3416
75,1198,384,3510
76,1184,396,3618
77,1194,404,3778
78,1183,448,3769
79,1207,433,3693
80,1229,415,3773
81,1245,465,3828
82,1242,502,3751
83,1283,513,3704
84,1306,510,3629
85,1368,430,3595
86,1407,348,3508
87,1351,421,3542
88,1276,522,3595
89,1315,498,3625
90,1334,435,3536
91,1344,368,3423
92,1326,360,3369
93,1263,412,3349
94,1206,434,3278
95,1227,386,3224
96,1224,381,3207
97,1184,404,3174
98,1166,427,3184
99,1176,399,3149
100,1209,364,3144
101,1154,427,3160
102,1131,464,3189
103,1180,462,3281
104,1222,454,3349
105,1249,444,3383
106,1264,413,3352
107,1284,384,3335
108,1266,441,3412
109,1233,502,3467
110,1253,480,3463
111,1281,419,3398
112,1283,407,3377
113,1266,426,3382
114,1255,476,3460
115,1276,457,3464
116,1310,380,3378
117,1301,368,3336
118,1269,413,3362
119,1261,468,3458
120,1268,488,3510
121,1292,466,3514
122,1308,417,3447
123,1317,416,3464
124,1292,439,3460
125,1277,455,3461
126,1256,478,3467
127,1305,394,3395
128,1329,354,3365
129,1271,416,3373
130,1236,468,3405
131,1252,447,3395
132,1268,405,3345
133,1280,412,3381
134,1275,435,3419
135,1279,466,3489
136,1278,463,3480
137,1292,467,3517
138,1314,439,3504
139,1329,434,3525
140,1339,459,3585
141,1304,493,3593
142,1360,470,3658
143,1350,496,3689
144,1360,492,3703
145,1401,464,3723
146,1389,488,3753
147,1364,504,3733
148,1409,466,3748
149,1417,437,3705
150,1407,450,3711
151,1383,500,3764
152,1375,515,3777
153,1408,497,3808
154,1456,414,3737
155,1442,445,3773
156,1405,498,3805
157,1406,541,3891
158,1434,545,3956
159,1491,497,3974
160,1492,518,4018
161,1508,526,4067
162,1511,505,4030
163,1521,467,3971
164,1515,488,4004
165,1487,515,4002
166,1485,531,4031
167,1480,506,3970
168,1494,463,3913
169,1469,494,3924
170,1487,460,3891
171,1487,479,3931
172,1446,532,3955
173,1469,509,3954
174,1454,477,3859
175,1483,427,3818
176,1457,501,3913
177,1408,524,3864
178,1473,486,3915
179,1470,532,4003
180,1464,537,3999
181,1497,508,4009
182,1521,449,3939
183,1514,468,3961
184,1466,515,3960
185,1476,481,3912
186,1454,462,3831
187,1434,469,3803
188,1404,465,3737
189,1390,478,3736
190,1385,482,3732
191,1385,478,3724
192,1392,424,3630
193,1387,437,3648
194,1336,481,3631
195,1342,487,3657
196,1345,482,3651
197,1400,420,3639
198,1401,452,3705
199,1387,473,3717
200,1399,441,3679
201,1366,482,3695
202,1366,477,3686
203,1394,471,3729
204,1382,516,3796
205,1405,495,3798
206,1424,441,3729
