,Ant,Larva,Food
1,100,0,0
2,100,0,51
3,80,0,117
4,58,10,135
5,45,33,155
6,47,39,170
7,57,25,162
8,69,20,175
9,66,30,189
10,62,36,195
11,68,49,231
12,72,46,234
13,89,33,241
14,98,34,262
15,98,58,309
16,102,73,350
17,126,73,393
18,145,58,404
19,167,38,407
20,164,70,465
21,158,106,526
22,178,97,548
23,208,82,575
24,210,69,557
25,216,90,611
26,212,104,632
27,237,90,652
28,246,100,689
29,258,109,731
30,270,110,754
31,279,122,800
32,292,125,833
33,301,162,924
34,313,177,979
35,368,129,994
36,388,142,1059
37,394,166,1119
38,414,190,1207
39,415,197,1221
40,458,164,1238
41,467,165,1262
42,494,170,1326
43,492,216,1413
44,493,254,1493
45,530,242,1542
46,575,215,1578
47,602,194,1591
48,612,211,1643
49,601,272,1743
50,615,290,1809
51,663,248,1819
52,710,220,1857
53,706,220,1849
54,693,301,1986
55,703,340,2083
56,755,288,2083
57,793,244,2071
58,815,217,2063
59,780,269,2096
60,770,302,2143
61,800,301,2200
62,808,261,2137
63,844,232,2147
64,809,286,2187
65,821,299,2236
66,817,303,2239
67,818,286,2205
68,853,283,2269
69,851,305,2310
70,847,348,2388
71,865,344,2417
72,907,298,2409
73,915,305,2439
74,900,367,2533
75,896,384,2558
76,951,351,2602
77,967,334,2600
78,989,324,2625
79,985,352,2671
80,983,339,2643
81,1009,312,2640
82,988,349,2673
83,995,372,2731
84,1019,354,2744
85,1018,348,2729
86,1047,345,2782
87,1060,340,2798
88,1056,334,2779
89,1055,334,2777
90,1027,413,2877
91,1046,458,3007
92,1138,401,3077
93,1160,384,3087
94,1147,367,3046
95,1141,389,3089
96,1118,404,3173
97,1134,422,3111
98,1161,386,3092
99,1182,354,3070
100,1154,361,3028
101,1139,367,3010
102,1114,374,2973
103,1096,421,3033
104,1109,407,3031
105,1148,365,3023
106,1122,414,3124
107,1124,439,3213
108,1154,401,3294
109,1170,360,3297
110,1181,362,3207
111,1136,383,3166
112,1133,352,3243
113,1110,359,3269
114,1103,355,3375
115,1104,357,3498
116,1084,359,3601
117,1075,368,3529
118,1035,375,3548
119,1080,343,3508
120,1071,389,3550
121,1060,407,3693
122,1089,403,3646
123,1109,364,3749
124,1126,351,3845
125,1078,370,3887
126,1090,382,3890
127,1068,384,3913
128,1078,373,3918
129,1097,377,3999
130,1117,374,3983
131,1107,368,3962
132,1125,370,4043
133,1118,395,4177
134,1116,412,4302
135,1109,419,4326
136,1140,402,4466
137,1162,418,4423
138,1160,451,4307
139,1178,470,4287
140,1224,456,4318
141,1263,492,4272
142,1270,528,4213
143,1334,544,4101
144,1380,591,4023
145,1464,493,3912
146,1531,348,3757
147,1515,357,3741
148,1425,482,3813
149,1376,556,3862
150,1394,507,3801
151,1458,429,3771
152,1470,421,3781
153,1428,448,3750
154,1398,508,3809
155,1362,492,3707
156,1395,464,3717
157,1389,454,3685
158,1402,509,3821
159,1434,511,3887
160,1464,435,3795
161,1454,425,3756
162,1408,501,3817
163,1396,491,3773
164,1437,428,3728
165,1410,415,3649
166,1376,467,3684
167,1362,500,3721
168,1372,511,3764
169,1406,467,3744
170,1453,415,3733
171,1416,483,3793
172,1405,495,3799
173,1452,440,3782
174,1436,442,3755
175,1422,504,3850
176,1402,535,3872
177,1454,488,3881
178,1473,482,3908
179,1478,497,3949
180,1493,541,4065
181,1477,578,4107
182,1520,553,4144
183,1547,501,4094
184,1566,512,4154
185,1510,549,4113
186,1540,500,4078
187,1546,512,4115
188,1505,572,4152
189,1529,508,4072
190,1565,464,4055
191,1523,454,3953
192,1497,478,3948
193,1491,508,3997
194,1498,491,3977
195,1479,519,3994
196,1456,503,3915
197,1519,477,3989
198,1486,503,3977
199,1463,496,3917
200,1464,487,3899
201,1484,487,3940
202,1503,493,3990
203,1477,509,3970
204,1503,494,3993
205,1500,494,3987
206,1489,502,3979
207,1511,464,3950
208,1500,502,4001
209,1475,544,4037
