,Ant,Larva,Food
1,100,0,0
2,100,0,56
3,84,0,121
4,70,20,177
5,52,67,235
6,66,63,255
7,110,26,268
8,106,36,283
9,98,69,381
10,102,78,434
11,136,74,419
12,153,79,461
13,165,83,493
14,171,95,528
15,190,87,551
16,213,78,579
17,218,99,631
18,230,105,668
19,246,105,701
20,254,104,712
21,263,99,721
22,272,107,757
23,269,133,803
24,274,132,810
25,305,116,839
26,328,133,918
27,323,133,910
28,345,122,931
29,347,129,949
30,346,160,1010
31,353,190,1083
32,397,177,1148
33,431,156,1172
34,446,154,1197
35,444,175,1235
36,449,180,1255
37,463,190,1305
38,469,189,1316
39,514,149,1324
40,518,190,1414
41,499,233,1461
42,543,207,1497
43,563,203,1528
44,560,224,1567
45,576,242,1635
46,600,217,1631
47,638,193,1660
48,635,241,1750
49,618,294,1822
50,650,298,1894
51,710,258,1935
52,738,258,1991
53,716,304,2039
54,739,326,2127
55,759,312,2140
56,802,271,2143
57,828,253,2162
58,814,255,2136
59,795,281,2151
60,773,311,2165
61,784,319,2205
62,814,286,2198
63,839,259,2193
64,829,270,2196
65,829,301,2259
66,815,330,2288
67,829,319,2293
68,884,275,2316
69,887,299,2369
70,851,402,2503
71,887,367,2506
72,974,280,2507
73,962,363,2647
74,929,407,2669
75,992,332,2646
76,988,301,2577
77,996,313,2616
78,968,366,2666
79,980,362,2682
80,991,327,2634
81,991,334,2649
82,956,358,2626
83,979,322,2600
84,977,319,2590
85,982,315,2593
86,985,295,2557
87,975,344,2636
88,936,390,2650
89,973,369,2683
90,976,382,2715
91,1021,335,2710
92,1037,317,2707
93,993,372,2729
94,993,380,2743
95,1018,353,2740
96,1054,300,2705
97,1031,323,2707
98,1003,377,2759
99,1027,356,2763
100,1031,357,2775
101,1036,390,2850
102,1050,382,2864
103,1055,335,2777
104,1075,310,2769
105,1038,360,2794
106,1017,407,2846
107,1023,387,2819
108,1076,330,2806
109,1088,366,2906
110,1041,410,2900
111,1059,372,2861
112,1076,394,2938
113,1082,419,2999
114,1127,370,2991
115,1136,363,2995
116,1136,410,3091
117,1142,381,3045
118,1144,364,3013
119,1143,352,2987
120,1129,384,3023
121,1110,417,3052
122,1114,399,3025
123,1126,404,3059
124,1141,443,3166
125,1150,462,3221
126,1214,381,3189
127,1239,358,3191
128,1209,395,3207
129,1202,436,3275
130,1220,475,3387
131,1245,412,3311
132,1280,377,3311
133,1262,434,3389
134,1216,463,3357
135,1221,450,3340
136,1256,457,3423
137,1267,504,3539
138,1272,525,3591
139,1335,463,3595
140,1367,408,3547
141,1352,398,3498
142,1297,440,3471
143,1282,423,3408
144,1257,451,3415
145,1237,515,3502
146,1285,416,3400
147,1345,329,3346
148,1302,421,3445
149,1233,489,3443
150,1258,447,3407
151,1308,401,3416
152,1312,403,3427
153,1289,393,3363
154,1275,412,3371
155,1234,471,3409
156,1240,450,3378
157,1296,375,3341
158,1283,401,3367
159,1274,425,3398
160,1253,523,3551
161,1261,533,3585
162,1383,393,3550
163,1369,438,3611
164,1287,512,3595
165,1317,449,3524
166,1360,383,3486
167,1351,424,3548
168,1306,483,3576
169,1329,436,3529
170,1332,442,3547
171,1331,464,3589
172,1327,443,3538
173,1337,373,3417
174,1329,398,3451
175,1273,498,3541
176,1273,552,3647
177,1320,490,3617
178,1397,407,3608
179,1369,439,3615
180,1351,424,3549
181,1346,415,3520
182,1278,497,3548
183,1296,473,3537
184,1355,372,3451
185,1352,380,3461
186,1273,478,3501
187,1286,440,3449
188,1325,360,3368
189,1291,394,3368
190,1259,508,3531
191,1261,531,3583
192,1325,455,3558
193,1345,491,3669
194,1339,486,3647
195,1387,470,3713
196,1378,488,3731
197,1414,484,3794
198,1414,492,3811
199,1418,467,3767
200,1415,460,3749
201,1387,499,3769
202,1398,501,3795
203,1430,458,3775
204,1441,452,3784
205,1441,483,3847
206,1434,446,3758
207,1439,430,3737
208,1383,506,3775
209,1367,505,3741
210,1400,478,3754
211,1398,488,3769
212,1413,463,3750
213,1420,435,3709
214,1405,470,3747
215,1398,454,3702
216,1430,403,3665
217,1400,453,3705
218,1385,503,3774
219,1393,479,3741
220,1378,487,3728
221,1378,464,3682
222,1434,404,3674
223,1405,461,3731
224,1370,491,3719
225,1415,425,3678
226,1392,423,3629
227,1343,471,3625
228,1355,439,3587
229,1359,429,3574
230,1322,478,3598
231,1339,486,3649
232,1366,499,3729
233,1384,463,3692
234,1399,448,3691
235,1356,474,3659
236,1357,456,3624
237,1382,444,3650
238,1353,484,3671
239,1390,474,3725
240,1392,472,3727
241,1394,506,3798
242,1427,492,3836
243,1442,449,3779
244,1463,446,3815
245,1415,563,3955
246,1418,540,3915
247,1489,474,3923
248,1483,469,3903
249,1480,450,3860
250,1443,487,3858
251,1428,490,3833
252,1471,478,3897
253,1443,546,3975
254,1437,603,4078
255,1451,577,4055
256,1523,476,3998
257,1567,460,4052
258,1527,506,4064
259,1498,535,4064
260,1500,520,4039
261,1540,493,4063
262,1502,507,4017
263,1502,482,3968
264,1502,465,3933
265,1465,478,3885
266,1451,499,3899
267,1428,515,3883
268,1439,479,3833
269,1455,422,3753
270,1433,474,3811
271,1381,509,3779
272,1370,476,3690
273,1384,443,3651
274,1396,422,3635
275,1370,492,3721
276,1354,536,3779
277,1420,518,3875
278,1392,512,3808
279,1418,531,3897
280,1416,501,3834
281,1500,413,3823
282,1480,395,3749
283,1384,501,3767
284,1329,561,3777
285,1403,508,3821
286,1445,496,3880
287,1458,504,3921
288,1466,491,3911
289,1458,504,3922
290,1463,522,3967
291,1467,523,3977
292,1475,510,3968
293,1488,505,3986
294,1496,493,3976
295,1489,456,3887
296,1468,487,3909
297,1454,472,3851
298,1472,476,3894
299,1404,548,3903
300,1438,511,3897
301,1510,421,3861
302,1500,476,3950
303,1433,522,3908
304,1441,498,3875
305,1443,469,3821
306,1443,469,3822
307,1421,486,3813
308,1439,465,3805
309,1437,438,3749
310,1392,451,3685
311,1393,512,3808
312,1390,498,3775
313,1430,458,3773
314,1414,511,3849
315,1422,492,3826
316,1461,450,3820
317,1418,482,3798
318,1432,440,3738
319,1413,449,3718
320,1371,481,3701
321,1356,451,3613
322,1365,428,3584
323,1347,433,3557
324,1329,454,3563
325,1316,504,3638
326,1352,482,3667
327,1377,416,3583
328,1359,451,3617
329,1334,480,3625
330,1363,423,3571
331,1366,425,3579
332,1348,484,3663
333,1338,503,3681
334,1382,460,3682
335,1383,427,3618
336,1355,440,3587
337,1358,465,3643
338,1361,483,3685
339,1351,463,3625
340,1381,440,3642
341,1352,492,3685
342,1326,553,3756
343,1368,506,3738
344,1440,406,3689
345,1424,431,3709
346,1378,512,3777
347,1369,538,3812
348,1410,471,3759
349,1441,417,3715
350,1402,485,3772
351,1349,542,3779
352,1411,450,3720
353,1425,453,3755
354,1378,498,3750
355,1395,499,3785
356,1405,517,3842
357,1423,530,3903
358,1439,518,3911
359,1448,506,3907
360,1440,535,3947
361,1484,489,3943
362,1508,491,3997
363,1480,531,4020
364,1499,537,4070
365,1523,489,4023
