,Ant,Larva,Food
1,100,0,0
2,100,0,35
3,78,0,142
4,63,33,190
5,46,52,195
6,67,36,200
7,78,32,217
8,86,38,247
9,84,65,308
10,91,70,349
11,116,64,375
12,134,62,386
13,149,47,387
14,158,63,441
15,150,103,504
16,161,94,509
17,201,50,493
18,202,63,529
19,193,103,590
20,209,117,649
21,226,114,677
22,243,93,670
23,263,79,682
24,259,91,699
25,256,120,751
26,271,132,805
27,282,155,871
28,299,154,904
29,351,87,873
30,360,103,924
31,323,168,980
32,344,185,1058
33,377,175,1103
34,423,148,1139
35,423,153,1150
36,448,176,1248
37,451,188,1275
38,461,180,1279
39,491,166,1313
40,506,179,1368
41,511,177,1368
42,538,176,1425
43,534,208,1483
44,544,216,1518
45,571,206,1552
46,566,201,1531
47,567,220,1572
48,574,237,1620
49,594,207,1600
50,614,187,1601
51,605,222,1652
52,590,268,1716
53,628,267,1788
54,671,235,1810
55,680,211,1782
56,678,234,1822
57,665,239,1806
58,690,248,1874
59,688,250,1873
60,700,226,1849
61,711,248,1915
62,698,266,1927
63,708,227,1868
64,718,208,1846
65,690,250,1878
66,659,272,1859
67,676,225,1800
68,700,204,1805
69,682,257,1876
70,666,301,1932
71,690,284,1947
72,737,232,1935
73,753,231,1966
74,736,250,1971
75,724,292,2031
76,726,277,2004
77,777,207,1965
78,778,237,2028
79,737,298,2069
80,757,297,2105
81,779,263,2081
82,783,251,2064
83,782,266,2095
84,766,269,2068
85,770,313,2158
86,759,310,2136
87,802,243,2087
88,819,259,2154
89,804,296,2197
90,824,263,2171
91,826,271,2193
92,808,287,2188
93,820,302,2243
94,822,291,2223
95,840,240,2160
96,806,262,2131
97,801,267,2133
98,817,243,2119
99,796,274,2138
100,782,293,2148
101,792,319,2220
102,799,302,2199
103,853,224,2151
104,863,216,2156
105,810,288,2195
106,754,350,2205
107,808,311,2235
108,858,278,2270
109,845,284,2258
110,837,273,2218
111,813,292,2208
112,797,336,2264
113,812,299,2219
114,853,254,2211
115,834,300,2265
116,808,310,2236
117,829,255,2163
118,830,262,2182
119,808,263,2141
120,819,247,2131
121,807,269,2149
122,802,309,2219
123,793,316,2217
124,825,280,2207
125,843,255,2195
126,809,305,2228
127,799,321,2239
128,831,305,2271
129,862,279,2280
130,856,283,2275
131,848,326,2346
132,861,322,2365
133,887,305,2381
134,877,281,2314
135,869,293,2321
136,818,359,2352
137,837,350,2372
138,888,288,2349
139,892,304,2391
140,877,346,2445
141,913,313,2451
142,928,273,2400
143,906,295,2399
144,877,345,2442
145,881,359,2477
146,909,321,2459
147,943,321,2527
148,913,358,2539
149,926,304,2458
150,951,239,2378
151,916,281,2391
152,873,355,2454
153,882,339,2438
154,918,315,2463
155,927,301,2455
156,921,337,2515
157,893,381,2545
158,926,347,2544
159,964,299,2524
160,968,305,2543
161,943,308,2500
162,952,292,2486
163,919,336,2508
164,893,388,2561
165,908,382,2575
166,968,319,2573
167,998,294,2577
168,988,319,2611
169,967,355,2638
170,957,372,2656
171,979,364,2684
172,1011,327,2673
173,1016,311,2653
174,989,339,2655
175,975,363,2673
176,992,358,2699
177,1023,351,2747
178,1027,335,2722
179,1063,299,2721
180,1031,335,2730
181,984,404,2776
182,1008,340,2694
183,1038,304,2679
184,996,356,2703
185,1008,351,2716
186,1014,329,2684
187,1001,342,2683
188,1019,350,2738
189,1022,364,2768
190,1030,362,2782
191,1082,339,2841
192,1083,355,2873
193,1055,377,2861
194,1059,384,2885
195,1074,399,2945
196,1095,355,2899
197,1111,334,2889
198,1094,354,2895
199,1090,367,2911
200,1064,387,2898
