,Ant,Larva,Food
1,100,0,0
2,100,0,75
3,86,0,129
4,68,20,174
5,51,62,223
6,58,62,237
7,94,22,229
8,104,26,253
9,90,64,308
10,97,56,305
11,121,40,321
12,124,53,351
13,130,66,389
14,137,71,413
15,150,74,446
16,160,87,489
17,180,73,503
18,203,65,535
19,198,93,580
20,204,101,609
21,230,103,663
22,246,102,693
23,273,96,737
24,280,108,775
25,276,123,797
26,286,139,848
27,315,141,910
28,341,165,1010
29,346,161,1013
30,384,121,1008
31,391,143,1064
32,397,153,1097
33,409,163,1141
34,408,186,1186
35,423,164,1171
36,440,170,1215
37,450,180,1257
38,458,203,1321
39,466,184,1293
40,506,165,1339
41,511,179,1377
42,506,187,1383
43,522,197,1433
44,539,203,1483
45,547,232,1555
46,563,224,1571
47,599,209,1614
48,616,238,1705
49,610,222,1662
50,642,178,1639
51,624,213,1672
52,609,241,1699
53,623,209,1663
54,633,216,1697
55,620,255,1747
56,640,264,1805
57,666,250,1831
58,706,218,1846
59,693,240,1863
60,678,279,1913
61,703,249,1901
62,719,259,1955
63,723,250,1945
64,739,237,1949
65,720,263,1964
66,739,236,1948
67,743,258,2000
68,733,275,2014
69,761,260,2041
70,774,279,2103
71,782,285,2131
72,782,270,2102
73,771,257,2055
74,763,270,2065
75,764,287,2098
76,770,291,2121
77,774,260,2066
78,785,238,2045
79,788,259,2092
80,782,275,2111
81,789,260,2093
82,797,238,2068
83,798,243,2079
84,767,336,2204
85,770,326,2189
86,846,247,2186
87,845,228,2144
88,826,245,2140
89,777,339,2231
90,777,341,2232
91,847,258,2207
92,861,252,2225
93,832,316,2295
94,823,328,2301
95,867,281,2295
96,876,276,2302
97,859,309,2333
98,848,331,2356
99,878,311,2375
100,911,256,2331
101,933,229,2321
102,896,279,2348
103,838,342,2357
104,852,344,2391
105,891,353,2485
106,913,313,2451
107,933,303,2471
108,912,341,2506
109,945,312,2513
110,934,353,2572
111,928,406,2667
112,966,391,2712
113,1029,367,2791
114,1049,353,2802
115,1067,337,2805
116,1065,338,2805
117,1051,349,2798
118,1011,382,2785
119,1027,359,2771
120,1061,305,2730
121,1035,340,2749
122,1030,373,2804
123,1034,374,2814
124,1065,374,2875
125,1075,372,2891
126,1082,342,2847
127,1093,329,2841
128,1088,370,2913
129,1084,410,2986
