,Ant,Larva,Food
1,100,0,0
2,100,0,35
3,82,0,123
4,67,26,184
5,49,62,222
6,61,53,220
7,92,14,207
8,101,23,245
9,86,68,306
10,86,79,328
11,116,41,311
12,138,33,341
13,129,76,407
14,124,102,449
15,144,88,461
16,181,64,486
17,193,67,519
18,203,82,568
19,209,98,613
20,214,106,636
21,223,106,655
22,254,105,717
23,266,102,733
24,272,107,754
25,282,121,806
26,288,115,801
27,304,120,846
28,321,137,913
29,320,136,908
30,344,125,933
31,356,140,989
32,358,166,1046
33,370,171,1081
34,388,164,1102
35,402,176,1153
36,435,181,1229
37,455,167,1241
38,466,183,1296
39,465,188,1304
40,495,181,1349
41,491,216,1413
42,508,241,1496
43,552,214,1529
44,595,184,1556
45,599,214,1623
46,600,236,1670
47,617,210,1651
48,631,209,1677
49,616,255,1739
50,615,258,1743
51,666,206,1742
52,686,203,1776
53,663,236,1797
54,659,224,1764
55,673,196,1737
56,655,212,1732
57,627,231,1714
58,631,218,1695
59,641,241,1761
60,628,258,1769
61,664,219,1763
62,669,229,1795
63,664,275,1877
64,670,263,1858
65,716,191,1812
66,736,176,1823
67,708,237,1887
68,678,266,1885
69,696,269,1927
70,720,251,1939
71,745,228,1943
72,723,246,1935
73,694,276,1939
74,716,255,1940
75,753,210,1920
76,736,224,1917
77,711,265,1950
78,702,272,1946
79,731,235,1929
80,729,241,1939
81,719,250,1937
82,725,244,1937
83,712,254,1930
84,710,252,1923
85,712,256,1934
86,731,217,1895
87,731,222,1905
88,709,264,1945
89,711,264,1947
90,741,243,1967
91,729,259,1975
92,740,258,1996
93,734,275,2017
94,759,238,1991
95,778,218,1990
96,753,266,2036
97,727,328,2109
98,744,306,2098
99,804,230,2065
100,810,220,2058
101,793,248,2080
102,763,287,2098
103,763,300,2124
104,784,292,2150
105,807,280,2172
106,805,297,2201
107,807,291,2195
108,836,269,2208
109,821,275,2190
110,809,280,2176
111,804,311,2227
112,810,287,2191
113,838,250,2174
114,837,268,2207
115,832,291,2243
116,827,313,2279
117,852,303,2308
118,861,302,2324
119,859,302,2321
120,869,319,2375
121,850,348,2394
122,888,287,2349
123,918,244,2321
124,863,315,2355
125,852,360,2422
126,881,357,2476
127,920,328,2495
128,932,339,2537
129,944,298,2483
130,966,287,2504
131,928,363,2579
132,930,344,2546
133,979,304,2564
134,976,313,2576
135,953,341,2585
136,938,349,2573
137,950,336,2568
138,954,342,2591
139,961,337,2594
140,968,331,2596
141,977,307,2567
142,974,330,2605
143,984,354,2673
144,991,356,2692
145,1009,351,2717
146,1020,322,2678
147,1024,284,2614
148,1013,327,2679
149,953,392,2689
150,991,347,2674
151,1013,294,2611
152,1008,321,2655
153,964,402,2731
154,987,395,2761
155,1044,347,2781
156,1054,348,2802
157,1049,348,2793
158,1064,344,2815
159,1047,348,2788
160,1053,298,2699
161,1037,300,2671
162,987,379,2730
163,984,407,2780
164,1029,325,2706
165,1035,292,2651
166,1017,342,2715
167,992,391,2765
168,1011,386,2792
169,1056,330,2770
170,1105,308,2818
171,1053,400,2904
172,1031,416,2893
173,1086,331,2833
174,1108,321,2858
175,1068,398,2931
176,1057,399,2911
177,1112,354,2930
178,1112,339,2900
179,1105,350,2908
180,1079,350,2855
181,1074,348,2841
182,1068,341,2815
183,1044,354,2793
184,1026,375,2795
185,1026,365,2780
186,1052,345,2792
187,1054,367,2839
188,1037,382,2837
189,1061,374,2869
190,1082,346,2855
191,1088,328,2830
192,1080,348,2855
193,1048,399,2893
194,1034,413,2893
195,1076,370,2890
196,1091,345,2869
197,1083,367,2899
198,1063,442,3008
