,Ant,Larva,Food
1,100,0,0
2,100,0,40
3,86,0,112
4,63,8,140
5,53,33,170
6,46,46,187
7,69,32,198
8,86,32,234
9,88,51,275
10,93,46,277
11,113,30,283
12,104,41,289
13,98,59,312
14,110,40,298
15,115,41,309
16,106,60,331
17,116,57,340
18,128,49,345
19,141,63,407
20,135,87,443
21,151,71,443
22,180,48,454
23,173,89,521
24,165,107,543
25,201,79,557
26,211,97,614
27,224,95,638
28,255,86,681
29,254,124,754
30,253,163,829
31,291,142,865
32,323,127,899
33,336,144,952
34,344,164,1014
35,371,157,1055
36,405,150,1108
37,428,157,1169
38,442,177,1236
39,430,201,1261
40,458,199,1312
41,488,187,1349
42,512,182,1385
43,525,183,1415
44,532,180,1423
45,523,214,1473
46,535,188,1445
47,544,177,1439
48,538,217,1509
49,542,230,1542
50,568,214,1563
51,585,208,1583
52,592,218,1619
53,592,257,1695
54,594,259,1705
55,641,220,1721
56,658,229,1766
57,645,274,1837
58,647,277,1845
59,686,236,1842
60,695,228,1845
61,701,229,1858
62,682,244,1849
63,666,254,1838
64,692,247,1876
65,701,267,1934
66,719,246,1925
67,720,247,1933
68,719,255,1946
69,719,247,1931
70,706,246,1902
71,708,237,1889
72,686,255,1880
73,684,257,1881
74,699,245,1885
75,705,229,1865
76,705,226,1860
77,692,242,1865
78,678,262,1878
79,678,259,1873
80,698,209,1812
81,720,200,1838
82,702,217,1837
83,685,231,1830
84,674,282,1910
85,685,266,1899
86,717,220,1871
87,733,220,1906
88,722,264,1969
89,703,299,2002
90,726,288,2026
91,753,236,1975
92,759,222,1961
93,743,237,1957
94,727,278,2008
95,707,352,2115
96,726,329,2108
97,803,257,2119
98,817,248,2128
99,800,299,2196
100,789,312,2201
101,799,299,2195
102,807,298,2208
103,848,270,2236
104,849,279,2255
105,838,312,2297
106,839,315,2305
107,825,329,2307
108,824,346,2339
109,864,295,2317
110,901,267,2336
111,885,292,2352
112,851,307,2315
113,857,310,2331
114,889,289,2353
115,891,316,2412
116,866,330,2389
117,874,302,2345
118,859,284,2283
119,858,270,2254
120,840,330,2338
121,819,375,2387
122,853,316,2336
123,907,246,2304
124,866,288,2305
125,839,309,2295
126,846,286,2261
127,853,269,2243
128,841,279,2237
129,818,304,2242
130,823,292,2228
131,825,262,2173
132,824,238,2122
133,823,246,2136
134,783,282,2127
135,740,319,2115
136,754,320,2146
137,804,277,2160
138,836,274,2218
139,815,300,2229
140,821,296,2234
141,821,305,2251
142,809,331,2277
143,829,305,2267
144,860,269,2256
145,861,262,2245
146,829,313,2281
147,798,337,2268
148,816,313,2255
149,829,272,2200
150,839,275,2225
151,775,327,2201
152,788,342,2257
153,815,315,2257
154,852,269,2240
155,863,259,2243
156,836,281,2231
157,805,312,2232
158,785,345,2257
159,802,321,2244
160,847,266,2218
161,821,303,2245
162,798,316,2227
163,821,285,2210
164,798,308,2211
165,785,301,2171
166,802,254,2110
167,808,276,2166
168,762,326,2175
169,782,300,2162
170,815,255,2139
171,781,274,2109
172,745,297,2081
173,765,281,2090
174,769,281,2097
175,759,294,2104
176,757,291,2095
177,770,286,2111
178,762,300,2124
179,778,304,2163
180,783,311,2185
181,783,299,2161
182,798,272,2138
183,806,302,2213
184,778,338,2231
185,787,311,2193
186,817,242,2117
187,804,251,2107
188,755,335,2179
189,752,364,2231
190,812,326,2274
191,852,295,2293
192,853,307,2319
193,840,333,2344
194,829,341,2337
195,850,350,2399
196,878,291,2337
197,897,256,2305
198,874,296,2339
199,847,330,2352
200,820,365,2362
201,851,321,2342
202,907,249,2311
203,878,289,2331
204,830,361,2379
205,827,362,2376
206,869,314,2361
207,877,295,2341
208,874,295,2336
209,852,318,2339
210,841,349,2378
211,861,293,2305
212,893,258,2299
213,843,319,2321
214,817,338,2308
215,842,297,2272
216,843,276,2235
217,812,320,2261
218,794,332,2251
219,821,331,2302
220,825,334,2315
221,837,327,2325
222,833,318,2301
223,867,288,2309
224,863,308,2340
225,831,350,2361
226,848,326,2347
227,860,308,2335
228,844,319,2324
229,840,335,2349
230,852,318,2337
231,864,320,2358
232,865,342,2413
233,873,340,2424
234,894,291,2368
235,890,311,2400
236,852,376,2455
237,874,339,2425
238,902,331,2465
239,910,359,2537
240,910,385,2587
241,926,379,2606
242,958,335,2585
243,961,309,2539
244,930,326,2511
245,932,373,2608
246,917,365,2563
247,925,353,2553
248,938,317,2507
249,910,323,2463
250,903,337,2479
251,873,347,2439
252,886,355,2482
253,906,310,2430
254,893,316,2415
255,863,360,2443
256,870,339,2416
257,898,317,2427
258,889,316,2407
259,877,309,2370
260,847,318,2326
261,867,301,2331
262,874,300,2345
263,854,348,2403
264,858,352,2419
265,891,342,2465
266,892,321,2421
267,908,291,2396
268,878,322,2397
269,861,353,2426
270,863,359,2441
271,881,327,2415
272,896,315,2419
273,900,323,2445
274,890,340,2458
275,899,370,2535
276,887,373,2520
277,930,347,2552
278,930,368,2593
279,918,371,2577
280,955,343,2595
281,974,329,2604
282,957,295,2501
283,939,350,2577
284,911,354,2528
285,953,319,2541
286,916,322,2472
287,925,307,2462
288,906,338,2486
289,898,318,2429
290,895,347,2481
291,880,348,2455
292,926,288,2427
293,916,301,2431
294,891,322,2424
295,869,327,2390
296,879,312,2381
297,872,335,2412
298,889,312,2399
299,906,315,2441
300,875,359,2467
301,903,318,2439
302,915,328,2484
303,895,317,2423
304,909,327,2470
305,910,338,2495
306,920,315,2467
307,910,322,2461
308,901,322,2443
309,897,331,2453
310,872,338,2419
311,891,294,2367
312,881,291,2342
313,861,349,2418
314,872,329,2401
315,898,296,2386
316,904,293,2391
317,912,288,2399
318,888,323,2419
319,863,354,2432
320,874,344,2433
321,921,279,2398
322,919,288,2412
323,870,339,2417
324,889,332,2440
325,891,324,2430
326,905,289,2387
327,900,293,2383
328,884,325,2417
329,859,343,2401
330,870,361,2459
331,866,333,2396
332,906,309,2428
333,906,339,2489
334,891,336,2452
335,881,336,2432
336,901,298,2397
337,887,308,2388
338,851,343,2385
339,853,321,2346
340,861,279,2279
341,847,331,2354
342,833,355,2375
343,867,283,2297
344,891,266,2311
345,844,330,2347
346,826,343,2336
347,865,285,2297
348,892,282,2346
349,849,324,2344
350,842,344,2369
351,858,319,2351
352,879,298,2353
353,870,323,2386
354,877,330,2411
355,890,340,2458
356,894,330,2445
357,921,320,2480
358,887,332,2438
359,926,288,2426
360,921,319,2477
361,884,373,2512
362,875,355,2458
363,912,317,2455
364,927,285,2423
365,917,291,2413
366,891,308,2397
367,854,356,2419
368,862,333,2387
369,894,293,2371
370,872,307,2357
371,872,285,2311
372,877,290,2331
373,841,317,2313
374,843,281,2245
375,834,313,2292
376,800,344,2285
377,839,311,2297
378,837,320,2311
379,852,337,2375
380,848,356,2406
381,858,349,2411
382,896,316,2422
383,900,292,2383
384,889,290,2357
385,859,313,2343
386,858,333,2379
387,899,285,2366
388,892,310,2401
389,846,351,2393
390,879,290,2336
391,901,264,2328
392,866,314,2357
393,848,352,2399
394,848,361,2416
395,895,313,2416
396,896,294,2380
397,899,312,2420
398,901,334,2469
399,892,330,2442
400,894,320,2425
401,885,337,2441
402,914,315,2455
403,926,300,2450
404,892,336,2455
405,892,326,2431
406,908,302,2417
407,903,298,2400
408,893,316,2417
409,867,318,2367
410,864,310,2346
411,883,300,2364
412,881,308,2375
413,865,342,2411
414,879,315,2387
415,913,291,2407
416,885,341,2450
417,889,371,2517
418,938,321,2517
419,953,297,2499
420,934,319,2503
421,910,349,2516
422,893,386,2556
423,922,356,2555
424,961,323,2566
425,959,340,2597
426,972,341,2624
427,973,339,2624
428,973,317,2579
429,977,351,2655
430,942,401,2683
431,1000,336,2669
432,1050,280,2658
433,1018,336,2706
434,982,374,2710
435,987,326,2625
436,987,335,2641
437,969,341,2618
438,968,320,2575
439,965,326,2579
440,953,325,2555
441,975,306,2559
442,940,363,2604
443,925,371,2590
444,968,289,2513
445,967,300,2532
446,940,354,2585
447,954,334,2574
448,969,311,2559
449,957,305,2522
450,936,337,2544
451,923,336,2516
452,931,333,2527
453,915,347,2523
454,937,316,2503
455,962,299,2521
456,952,317,2535
457,935,335,2538
458,948,305,2504
459,967,288,2509
460,973,290,2525
461,955,307,2523
462,919,332,2501
463,918,325,2485
464,924,332,2509
465,931,321,2502
466,959,300,2517
467,963,337,2598
468,964,330,2585
469,976,323,2595
470,953,338,2579
471,983,304,2574
472,966,327,2584
473,956,344,2599
474,980,341,2639
475,984,346,2658
476,993,329,2642
477,996,364,2719
478,971,384,2709
479,1010,315,2646
480,1010,296,2610
481,1002,314,2630
482,988,308,2591
483,977,318,2588
484,964,326,2579
485,983,281,2527
486,965,266,2460
487,933,278,2422
488,886,315,2400
489,885,345,2458
490,902,299,2400
491,932,278,2415
492,912,301,2419
493,914,305,2435
494,921,288,2410
495,912,293,2409
496,914,309,2445
497,918,335,2505
498,914,332,2490
499,939,323,2521
500,954,293,2492
501,967,286,2503
502,932,320,2503
503,952,297,2497
504,938,312,2497
505,924,333,2513
506,953,316,2535
507,946,330,2549
508,945,326,2539
509,973,323,2590
510,965,339,2607
511,965,342,2611
512,969,325,2586
513,977,322,2596
514,977,346,2645
515,981,354,2668
516,1000,369,2737
517,986,364,2697
518,1015,313,2654
519,1025,297,2641
520,1002,309,2619
521,969,362,2659
522,948,392,2677
523,991,334,2648
524,1032,288,2636
525,1004,320,2645
526,986,342,2655
527,994,332,2650
528,1003,318,2639
529,1007,331,2675
530,1002,348,2697
531,1019,327,2689
532,1031,329,2719
533,1019,325,2687
534,1035,286,2641
535,1040,273,2623
536,1039,300,2676
537,1008,353,2721
538,1004,334,2670
539,1030,300,2657
540,1038,311,2697
541,1037,309,2691
542,1023,319,2682
543,997,319,2631
544,1011,308,2636
545,993,352,2687
546,997,376,2743
547,1029,332,2721
548,1065,290,2705
549,1052,297,2696
550,1030,328,2714
551,990,375,2728
552,1014,362,2750
553,1038,323,2721
554,1044,293,2673
555,1030,322,2703
556,1012,336,2693
557,995,325,2639
558,976,343,2635
559,984,358,2680
560,1008,365,2744
561,1037,355,2783
562,1056,361,2833
563,1052,351,2800
564,1084,306,2777
565,1064,310,2747
566,1036,330,2729
567,1045,310,2709
568,1065,264,2655
569,1043,299,2684
570,1002,372,2746
571,1022,357,2756
572,1059,326,2769
573,1067,335,2803
574,1074,333,2813
575,1082,348,2859
576,1060,365,2849
577,1086,349,2867
578,1105,341,2891
579,1105,362,2932
580,1091,377,2935
581,1098,326,2847
582,1140,295,2867
583,1130,324,2907
584,1091,348,2876
585,1102,327,2856
586,1094,327,2839
587,1083,350,2865
588,1109,335,2887
589,1105,328,2864
590,1119,330,2897
591,1111,350,2919
592,1107,344,2900
593,1141,320,2920
594,1144,313,2913
595,1142,315,2912
596,1114,355,2936
597,1092,358,2899
598,1128,347,2948
599,1119,356,2949
600,1137,287,2846
601,1143,260,2805
602,1089,379,2933
603,1065,374,2875
604,1136,287,2844
605,1139,285,2846
606,1107,340,2892
607,1079,424,3004
608,1090,406,2991
609,1166,305,2939
610,1151,310,2921
611,1124,351,2948
612,1125,362,2972
613,1131,354,2965
614,1139,330,2925
615,1160,284,2887
616,1138,311,2895
617,1095,365,2917
618,1104,345,2896
619,1130,305,2868
620,1134,330,2926
621,1114,331,2888
622,1110,344,2905
623,1089,353,2882
624,1120,313,2864
625,1095,342,2873
626,1096,367,2924
627,1110,387,2991
628,1093,396,2975
629,1132,334,2929
630,1152,299,2900
631,1133,333,2929
632,1103,372,2947
633,1108,405,3024
634,1141,376,3031
635,1193,303,2989
