,Ant,Larva,Food
1,100,0,0
2,100,0,33
3,70,0,98
4,58,16,146
5,43,44,174
6,50,42,181
7,75,14,175
8,78,23,196
9,60,44,207
10,74,37,220
11,82,40,239
12,86,44,257
13,99,33,260
14,101,37,273
15,97,51,296
16,100,63,325
17,121,55,350
18,144,33,351
19,147,48,389
20,130,89,436
21,135,90,447
22,163,68,461
23,177,58,467
24,188,68,510
25,181,93,547
26,190,89,553
27,198,84,561
28,210,95,608
29,219,120,678
30,241,124,728
31,268,118,771
32,299,118,833
33,309,129,872
34,310,137,891
35,340,118,913
36,358,129,972
37,358,143,1001
38,361,166,1053
39,376,168,1087
40,404,142,1086
41,428,135,1123
42,416,162,1153
43,420,189,1217
44,445,178,1245
45,469,196,1330
46,474,203,1352
47,493,192,1368
48,512,192,1405
49,527,182,1417
50,529,182,1413
51,527,186,1424
52,530,202,1463
53,532,235,1531
54,552,216,1531
55,589,164,1505
56,606,175,1560
57,578,223,1600
58,574,240,1627
59,586,215,1600
60,612,190,1602
61,607,209,1627
62,601,242,1684
63,603,249,1701
64,623,218,1679
65,634,203,1672
66,609,227,1669
67,592,269,1719
68,594,262,1710
69,634,203,1671
70,644,196,1678
71,615,242,1713
72,619,235,1705
73,645,210,1709
74,632,231,1723
75,618,255,1745
76,632,239,1741
77,650,223,1744
78,633,253,1771
79,626,259,1769
80,632,270,1801
81,634,273,1811
82,657,248,1809
83,673,250,1843
84,664,290,1905
85,659,301,1917
86,694,290,1966
87,705,276,1960
88,721,269,1978
89,709,297,2009
90,724,291,2028
91,744,287,2061
92,748,290,2075
93,780,280,2117
94,767,292,2116
95,775,310,2167
96,767,318,2169
97,792,296,2175
98,824,287,2220
99,788,291,2157
100,781,294,2147
101,791,299,2178
102,796,308,2207
103,793,330,2245
104,814,303,2232
105,836,255,2180
106,816,280,2189
107,768,321,2177
108,782,300,2161
109,800,299,2197
110,792,346,2275
111,799,355,2305
112,833,346,2357
113,853,332,2367
114,858,315,2343
115,866,290,2309
116,874,312,2369
117,840,339,2355
118,865,304,2336
119,889,282,2335
120,878,321,2397
121,866,340,2411
122,884,314,2393
123,857,319,2349
124,860,329,2376
125,843,358,2401
126,841,369,2417
127,913,313,2449
128,924,304,2453
129,890,335,2448
130,870,354,2443
131,852,334,2371
132,896,305,2400
133,873,332,2408
134,868,358,2449
135,904,330,2466
136,923,281,2405
137,886,303,2376
138,843,318,2321
139,854,324,2354
140,855,356,2419
141,865,334,2397
142,867,318,2367
143,882,315,2392
144,871,358,2455
145,866,358,2446
146,911,307,2434
147,896,283,2357
148,883,293,2350
149,858,313,2340
150,830,330,2319
151,829,364,2385
152,836,305,2281
153,871,292,2320
154,827,359,2370
155,846,323,2335
156,874,279,2303
157,858,332,2378
158,818,350,2333
159,858,310,2335
160,837,333,2338
161,836,325,2320
162,839,339,2354
163,835,370,2407
164,865,339,2407
165,908,321,2456
166,893,378,2539
167,896,359,2509
168,936,326,2522
169,913,352,2528
170,905,349,2505
171,898,326,2441
172,878,319,2392
173,890,295,2367
174,872,309,2361
175,845,358,2402
176,859,322,2360
177,883,273,2307
178,858,300,2315
179,834,315,2295
180,853,309,2323
181,848,326,2346
182,861,277,2275
183,878,275,2303
184,845,342,2371
185,820,407,2452
186,878,352,2459
187,927,292,2435
188,894,318,2423
189,882,330,2423
190,888,326,2427
191,877,345,2441
192,881,304,2368
193,894,276,2337
194,854,308,2322
195,820,353,2344
196,831,349,2359
197,882,310,2382
198,899,307,2411
199,884,338,2443
200,885,341,2450
201,906,318,2445
202,892,318,2418
203,884,292,2350
204,862,290,2301
205,834,330,2325
206,830,320,2298
207,849,326,2347
208,850,355,2409
209,855,341,2390
210,864,303,2333
211,874,310,2365
212,857,323,2358
213,858,314,2341
214,876,319,2389
215,862,343,2409
216,874,357,2459
217,880,358,2474
218,886,371,2511
219,894,353,2493
220,921,321,2481
221,920,343,2524
222,906,385,2580
223,914,342,2511
224,916,320,2466
225,907,321,2454
226,914,326,2477
227,908,341,2495
228,903,319,2442
229,910,301,2421
230,888,342,2457
231,855,397,2503
232,884,335,2436
233,924,298,2443
234,910,292,2401
235,907,287,2385
236,879,316,2387
237,858,311,2336
238,881,294,2347
239,865,320,2368
240,859,328,2371
241,889,331,2438
242,892,312,2405
243,904,305,2415
244,892,304,2390
245,884,302,2370
246,871,330,2398
247,892,315,2414
248,908,306,2427
249,883,299,2361
250,874,296,2337
251,828,338,2329
252,846,319,2329
253,873,299,2343
254,878,303,2359
255,864,332,2389
256,869,318,2373
257,893,320,2423
258,872,390,2523
259,899,371,2537
260,955,314,2532
261,941,325,2531
262,955,333,2574
263,951,338,2575
264,934,378,2622
265,945,410,2707
266,959,411,2739
267,989,363,2703
268,1022,319,2680
269,1002,314,2631
270,968,381,2696
271,984,399,2764
272,1038,330,2733
273,1052,332,2766
274,1046,375,2839
275,1058,398,2910
276,1077,391,2933
277,1120,303,2845
278,1131,290,2841
279,1071,375,2890
280,1065,395,2918
281,1112,349,2919
282,1115,304,2836
283,1104,319,2837
284,1093,354,2893
285,1118,327,2881
286,1121,336,2911
287,1117,341,2913
288,1101,348,2895
289,1106,325,2860
290,1109,304,2825
291,1070,364,2867
292,1063,378,2881
293,1079,333,2821
294,1095,329,2845
295,1088,342,2853
296,1080,338,2833
297,1074,368,2883
298,1062,366,2853
299,1091,334,2849
300,1063,370,2865
301,1068,369,2869
302,1088,353,2879
303,1063,348,2819
304,1068,332,2798
305,1068,362,2858
306,1057,399,2910
307,1079,376,2909
308,1091,318,2816
309,1078,334,2821
310,1047,361,2813
311,1058,353,2820
312,1064,354,2833
313,1041,405,2890
314,1047,385,2862
315,1096,316,2821
316,1095,327,2842
317,1070,327,2794
318,1037,384,2840
319,1010,428,2874
320,1049,345,2787
321,1060,302,2721
322,1033,378,2820
323,985,428,2824
324,1020,343,2723
325,1071,308,2756
326,1037,369,2809
327,1020,384,2805
328,1041,358,2796
329,1077,315,2783
330,1090,322,2823
331,1055,369,2846
332,1036,393,2856
333,1071,377,2895
334,1106,349,2909
335,1127,321,2895
336,1120,305,2847
337,1109,356,2927
338,1100,389,2977
339,1109,388,2992
340,1159,364,3045
341,1187,334,3041
342,1188,303,2980
343,1170,293,2923
344,1145,321,2931
345,1138,354,2982
346,1142,345,2973
347,1190,252,2879
348,1220,265,2967
349,1165,350,3028
350,1184,340,3047
351,1232,280,3022
352,1243,259,3003
353,1222,288,3017
354,1204,286,2978
355,1208,237,2888
356,1191,245,2871
357,1165,288,2904
358,1171,282,2904
359,1200,259,2917
360,1217,247,2926
361,1223,252,2950
362,1202,222,2847
363,1216,216,2861
364,1208,254,2921
365,1168,287,2909
366,1168,282,2898
367,1197,242,2877
368,1202,229,2859
369,1167,247,2826
370,1160,282,2881
371,1169,304,2939
372,1188,307,2989
373,1214,315,3056
374,1233,301,3066
375,1221,279,2999
376,1201,286,2973
377,1203,268,2940
378,1185,319,3006
379,1146,366,3021
380,1186,320,3011
381,1200,344,3086
382,1185,325,3015
383,1203,263,2924
384,1174,291,2929
385,1157,322,2955
386,1157,301,2914
387,1162,297,2915
388,1144,328,2941
389,1129,327,2909
390,1148,335,2964
391,1144,346,2977
392,1150,328,2955
393,1157,307,2926
394,1138,313,2902
395,1113,349,2923
396,1106,351,2913
397,1114,347,2919
398,1112,365,2952
399,1130,345,2949
400,1113,358,2939
401,1094,346,2879
402,1117,319,2872
403,1093,344,2872
404,1062,382,2887
405,1078,364,2881
406,1090,358,2894
407,1093,367,2916
408,1100,367,2932
409,1096,378,2946
410,1113,340,2904
411,1134,342,2950
412,1097,380,2951
413,1097,363,2914
414,1109,343,2903
415,1102,358,2917
416,1072,407,2955
417,1082,409,2981
418,1114,378,2983
419,1142,330,2943
420,1140,325,2929
421,1098,370,2933
422,1086,356,2881
423,1118,342,2918
424,1079,401,2959
425,1093,406,2995
426,1125,352,2953
427,1136,361,2993
428,1107,399,3011
429,1106,422,3054
430,1132,387,3037
431,1170,326,2990
432,1166,324,2979
433,1109,382,2981
434,1084,408,2982
435,1096,369,2928
436,1153,344,2992
437,1127,393,3039
438,1145,364,3017
439,1179,314,2984
440,1166,387,3104
441,1154,407,3120
442,1184,358,3083
443,1194,351,3088
444,1193,342,3070
445,1194,329,3043
446,1150,351,3000
447,1148,353,3000
448,1165,376,3082
449,1179,386,3129
450,1212,367,3156
451,1237,340,3152
452,1237,287,3045
453,1193,305,2995
454,1165,342,3010
455,1194,313,3013
456,1220,283,3005
457,1200,330,3058
458,1201,352,3105
459,1242,298,3080
460,1261,309,3138
461,1253,321,3147
462,1256,285,3080
463,1253,291,3084
464,1232,332,3127
465,1235,344,3155
466,1266,333,3195
467,1296,288,3167
468,1272,337,3216
469,1233,389,3242
470,1265,325,3178
471,1287,294,3159
472,1293,282,3149
473,1286,314,3198
474,1225,388,3225
475,1257,335,3181
476,1305,312,3231
477,1256,367,3245
478,1258,360,3236
479,1294,313,3213
480,1290,325,3228
481,1271,359,3257
482,1257,330,3172
483,1281,306,3174
484,1271,308,3156
485,1259,346,3209
486,1203,408,3220
487,1224,351,3148
488,1270,290,3119
489,1224,299,3044
490,1202,309,3021
491,1168,315,2964
492,1171,303,2947
493,1177,328,3007
494,1153,349,3003
495,1156,332,2974
496,1167,336,3003
497,1163,350,3024
498,1158,362,3040
499,1164,355,3035
500,1189,318,3013
501,1195,284,2957
502,1166,342,3015
503,1110,438,3095
504,1171,342,3024
505,1246,244,2971
506,1206,312,3035
507,1146,397,3085
508,1152,388,3077
509,1191,331,3041
510,1192,321,3025
511,1158,376,3065
512,1149,368,3032
513,1160,348,3012
514,1140,356,2991
515,1118,368,2965
516,1117,395,3022
517,1139,327,2932
518,1163,321,2966
519,1109,387,2989
520,1118,367,2967
521,1129,327,2909
522,1126,334,2919
523,1092,380,2941
524,1091,382,2944
525,1104,399,3003
526,1106,383,2975
527,1135,365,2999
528,1133,339,2941
529,1169,330,2998
530,1124,437,3120
531,1098,430,3053
532,1156,355,3020
533,1164,330,2986
534,1132,349,2959
535,1096,359,2907
536,1090,375,2929
537,1091,399,2977
538,1085,405,2978
539,1115,375,2979
540,1145,308,2903
541,1125,353,2953
542,1074,403,2953
543,1102,344,2890
544,1100,348,2894
545,1112,369,2960
546,1090,400,2979
547,1098,400,2994
548,1112,372,2966
549,1113,353,2931
550,1086,398,2966
551,1093,432,3049
552,1115,389,3006
553,1118,400,3035
554,1103,433,3070
