,Ant,Larva,Food
1,100,0,0
2,100,0,51
3,75,0,120
4,52,30,161
5,37,46,164
6,57,26,161
7,65,21,170
8,65,24,176
9,67,32,196
10,70,41,216
11,81,54,264
12,95,58,305
13,112,56,333
14,116,69,368
15,118,74,383
16,137,68,406
17,155,71,446
18,161,65,449
19,178,58,469
20,179,77,511
21,175,109,566
22,189,110,596
23,210,100,617
24,225,97,643
25,241,109,699
26,244,120,727
27,256,121,751
28,279,116,788
29,298,127,847
30,310,151,919
31,322,155,951
32,346,118,925
33,363,133,991
34,356,175,1061
35,380,151,1060
36,390,160,1097
37,388,193,1159
38,409,199,1215
39,442,169,1220
40,479,130,1217
41,470,153,1244
42,431,202,1265
43,451,198,1293
44,483,155,1270
45,498,144,1282
46,514,165,1356
47,487,234,1439
48,476,241,1430
49,519,196,1429
50,545,172,1433
51,545,167,1421
52,514,223,1473
53,502,237,1475
54,542,163,1409
55,549,172,1438
56,515,243,1513
57,525,237,1521
58,559,185,1487
59,579,147,1450
60,558,215,1545
61,524,244,1535
62,562,224,1569
63,581,245,1649
64,608,226,1667
65,617,206,1644
66,615,224,1675
67,621,248,1735
68,623,232,1708
69,632,222,1706
70,626,259,1764
71,639,244,1763
72,654,218,1741
73,640,237,1751
74,626,257,1763
75,627,264,1779
76,634,266,1798
77,642,249,1779
78,670,232,1804
79,670,247,1832
80,642,303,1888
81,655,306,1919
82,718,250,1934
83,719,281,1997
84,716,293,2017
85,746,272,2034
86,739,315,2107
87,753,293,2090
88,764,282,2091
89,754,311,2129
90,776,309,2164
91,765,317,2162
92,797,275,2141
93,819,235,2106
94,794,277,2141
95,765,319,2165
96,788,288,2151
97,797,293,2176
98,779,294,2144
99,777,285,2122
100,778,318,2189
101,805,311,2232
102,820,272,2182
103,815,299,2225
104,778,362,2278
105,822,333,2307
106,855,296,2299
107,845,282,2251
108,827,300,2252
109,812,339,2300
110,812,337,2297
111,820,329,2296
112,833,329,2322
113,841,280,2242
114,838,292,2257
115,808,333,2278
116,813,335,2295
117,817,328,2287
118,835,311,2291
119,844,304,2294
120,840,312,2303
121,808,354,2323
122,814,354,2334
123,849,332,2362
124,839,335,2346
125,842,345,2371
126,842,351,2383
127,856,331,2372
128,855,312,2333
129,870,317,2373
130,854,325,2356
131,837,352,2393
132,836,370,2409
133,862,313,2419
134,870,346,2431
135,836,341,2483
136,867,322,2546
137,855,362,2558
138,850,366,2639
139,889,378,2568
140,895,358,2503
141,917,336,2505
142,909,350,2516
143,901,358,2515
144,899,351,2497
145,911,343,2505
146,909,332,2481
147,923,322,2488
148,885,352,2473
149,895,316,2420
150,895,337,2461
151,858,377,2469
152,889,339,2454
153,930,307,2471
154,900,352,2582
155,873,378,2604
156,900,371,2548
157,892,336,2516
158,891,331,2461
159,859,342,2481
160,860,324,2486
161,858,338,2441
162,859,354,2462
163,871,328,2463
164,851,324,2378
165,832,321,2474
166,823,352,2467
167,805,369,2430
168,851,351,2424
169,848,335,2368
170,885,288,2344
171,862,324,2371
172,818,366,2365
173,857,335,2382
174,848,328,2350
175,849,365,2428
176,833,386,2435
177,883,311,2386
178,915,271,2372
179,847,319,2329
180,811,335,2290
181,827,317,2286
182,830,357,2372
183,843,348,2381
184,865,307,2341
185,876,278,2305
186,828,327,2307
187,801,350,2300
188,813,332,2288
189,812,310,2242
190,845,269,2227
191,815,304,2237
192,798,343,2280
193,797,360,2312
194,851,302,2303
195,872,293,2329
196,845,312,2311
197,846,306,2303
198,820,323,2284
199,834,308,2281
200,828,329,2312
201,826,307,2264
202,836,279,2228
203,815,344,2316
204,812,378,2377
205,846,330,2350
206,871,314,2369
207,843,360,2403
208,852,335,2373
209,861,373,2465
210,868,377,2488
211,923,305,2454
212,888,357,2490
213,870,385,2509
214,873,358,2461
215,908,349,2512
216,908,344,2502
217,913,341,2505
218,901,345,2492
219,920,304,2446
220,877,310,2371
221,858,323,2360
222,867,293,2318
223,883,273,2311
