,Ant,Larva,Food
1,100,0,0
2,100,0,60
3,83,0,160
4,59,28,172
5,44,55,198
6,62,41,206
7,75,41,231
8,79,65,286
9,96,66,322
10,115,51,328
11,130,43,339
12,133,70,404
13,144,57,402
14,177,36,425
15,165,95,520
16,152,118,539
17,194,76,538
18,215,76,581
19,218,97,629
20,226,98,646
21,241,96,672
22,237,114,700
23,249,125,747
24,265,142,812
25,291,129,839
26,324,92,825
27,334,92,850
28,320,132,903
29,322,155,952
30,346,136,964
31,367,143,1019
32,372,167,1078
33,395,143,1074
34,406,127,1065
35,403,141,1087
36,403,188,1180
37,409,180,1176
38,453,122,1150
39,452,166,1236
40,434,214,1295
41,487,167,1306
42,500,155,1309
43,490,189,1358
44,497,183,1359
45,504,208,1424
46,489,262,1501
47,549,227,1551
48,588,193,1557
49,598,189,1573
50,592,218,1620
51,588,273,1721
52,604,245,1694
53,653,187,1679
54,650,214,1726
55,649,237,1771
56,653,232,1768
57,648,241,1776
58,676,220,1791
59,674,205,1756
60,655,237,1783
61,652,236,1775
62,690,213,1805
63,680,240,1835
64,671,253,1846
65,686,256,1883
66,706,237,1886
67,737,211,1892
68,715,235,1900
69,692,269,1921
70,696,301,1994
71,740,260,1993
72,763,209,1944
73,762,194,1912
74,726,252,1955
75,701,300,2001
76,726,269,1989
77,760,227,1973
78,754,232,1969
79,722,276,1994
80,728,268,1992
81,754,250,2007
82,755,287,2083
83,766,266,2062
84,807,202,2015
85,794,255,2096
86,749,331,2158
87,776,310,2168
88,822,244,2131
89,835,230,2130
90,797,267,2126
91,766,281,2094
92,778,292,2134
93,796,305,2200
94,819,296,2230
95,846,246,2184
96,838,269,2211
97,807,317,2246
98,841,281,2242
99,860,303,2324
100,855,323,2354
101,870,290,2319
102,885,308,2384
103,858,348,2411
104,885,317,2404
105,913,260,2345
106,892,318,2420
107,851,411,2523
108,883,363,2491
109,950,304,2507
110,951,307,2516
111,968,300,2535
112,957,307,2526
113,944,305,2498
114,942,344,2571
115,945,346,2582
116,978,324,2603
117,940,381,2641
118,942,360,2604
119,996,284,2559
120,989,303,2583
121,984,324,2615
122,981,318,2598
123,967,356,2645
124,983,357,2680
125,980,321,2601
126,992,306,2596
127,991,320,2622
128,990,330,2638
129,982,337,2637
130,982,332,2628
131,1000,335,2669
132,1001,334,2670
133,1015,323,2669
134,1013,329,2684
135,1016,328,2688
136,1010,327,2673
137,1000,330,2658
138,1003,331,2666
139,1013,312,2650
140,956,387,2684
141,941,419,2718
142,1018,305,2644
143,1044,293,2673
144,1000,359,2718
145,1017,369,2770
146,1015,367,2763
147,1023,393,2830
148,1047,385,2862
149,1101,355,2911
150,1105,353,2914
151,1102,361,2925
152,1083,395,2956
153,1084,390,2948
154,1106,356,2924
155,1102,366,2934
156,1087,418,3008
157,1095,392,2974
158,1134,357,2982
159,1120,360,2960
160,1112,373,2965
161,1101,408,3018
162,1119,382,3000
163,1126,374,2998
164,1121,346,2934
165,1118,308,2850
166,1079,363,2884
167,1058,391,2897
168,1087,347,2867
169,1101,355,2911
170,1090,381,2940
171,1083,386,2937
172,1092,418,3019
173,1097,397,2986
174,1133,329,2923
175,1128,323,2900
176,1099,366,2928
177,1098,356,2906
178,1090,367,2914
179,1077,386,2924
180,1107,362,2938
181,1091,398,2978
182,1093,389,2953
183,1122,334,2911
184,1119,332,2901
185,1093,351,2887
186,1073,374,2894
187,1056,389,2889
188,1047,393,2880
189,1065,418,2964
190,1076,423,2997
191,1101,386,2972
