,Ant,Larva,Food
1,100,0,0
2,100,0,45
3,72,0,95
4,61,16,154
5,44,61,209
6,52,54,204
7,92,32,246
8,98,49,292
9,96,50,291
10,114,48,318
11,113,51,322
12,129,37,332
13,135,34,338
14,122,68,378
15,119,87,410
16,153,66,435
17,160,53,426
18,171,50,440
19,166,73,476
20,161,83,486
21,181,77,514
22,191,77,536
23,196,82,554
24,202,97,597
25,213,102,628
26,233,91,648
27,249,99,693
28,253,109,722
29,270,102,744
30,263,114,752
31,270,121,779
32,288,117,806
33,304,112,831
34,319,122,882
35,325,127,903
36,345,115,918
37,339,130,936
38,338,143,961
39,361,140,1002
40,379,121,999
41,409,128,1074
42,397,180,1154
43,397,188,1168
44,432,183,1229
45,456,172,1256
46,477,166,1281
47,457,202,1318
48,466,196,1324
49,490,173,1325
50,504,186,1379
51,504,188,1382
52,518,169,1373
53,523,177,1400
54,526,204,1459
55,520,232,1504
56,534,245,1554
57,556,206,1523
58,607,186,1585
59,595,212,1613
60,589,232,1641
61,596,206,1602
62,629,173,1603
63,615,222,1672
64,602,251,1704
65,622,246,1735
66,652,230,1762
67,682,195,1754
68,684,231,1828
69,674,236,1820
70,686,232,1835
71,685,262,1892
72,691,258,1896
73,680,275,1910
74,688,276,1928
75,723,251,1948
76,714,271,1968
77,733,261,1987
78,734,261,1990
79,734,260,1988
80,768,228,1990
81,762,253,2030
82,734,275,2018
83,758,253,2019
84,747,262,2016
85,765,229,1986
86,767,232,1998
87,746,276,2043
88,749,267,2030
89,782,235,2034
90,784,245,2058
91,771,246,2033
92,748,258,2011
93,717,315,2062
94,751,267,2036
95,788,221,2017
96,782,250,2064
97,764,288,2103
98,758,277,2069
99,764,255,2037
100,775,254,2057
101,773,246,2037
102,792,253,2089
103,777,279,2111
104,771,279,2098
105,779,277,2110
106,779,275,2106
107,795,281,2152
108,803,277,2158
109,834,266,2200
110,823,270,2185
111,825,298,2245
112,820,284,2206
113,830,265,2190
114,818,327,2289
115,821,317,2276
116,868,263,2258
117,860,291,2301
118,853,307,2318
119,842,272,2226
120,857,279,2270
121,820,343,2325
122,856,342,2393
123,905,314,2436
124,911,318,2457
125,894,320,2427
126,910,292,2404
127,889,325,2427
128,873,339,2424
129,909,281,2378
130,893,307,2399
131,863,350,2425
132,893,325,2434
133,915,281,2391
134,930,268,2394
135,881,329,2419
136,860,378,2476
137,911,316,2452
138,948,259,2414
139,917,316,2464
140,886,310,2389
141,907,308,2429
142,910,344,2508
143,934,331,2529
144,951,297,2496
145,963,294,2513
