,Ant,Larva,Food
1,50,0,54
2,50,0,72
3,50,21,60
4,50,36,59
5,48,44,75
6,45,56,74
7,38,68,73
8,49,58,56
9,63,48,53
10,70,45,68
11,82,42,78
12,93,49,82
13,100,59,84
14,101,69,108
15,105,85,106
16,105,100,91
17,120,112,61
18,130,113,67
19,141,116,86
20,156,115,84
21,173,121,71
22,193,126,69
23,207,126,77
24,218,138,97
25,229,154,90
26,252,161,102
27,265,164,80
28,281,184,77
29,304,204,86
30,323,217,61
31,344,238,41
32,368,265,24
33,395,268,12
34,415,275,0
35,429,263,1
36,440,243,1
37,441,228,3
38,461,239,12
39,465,229,5
40,475,240,1
41,481,277,1
42,482,283,4
43,475,275,6
44,486,291,0
45,493,287,1
46,500,255,4
47,508,253,2
48,516,270,2
49,505,249,4
50,506,262,2
51,513,285,4
52,529,284,6
53,529,283,0
54,527,298,1
55,525,297,1
56,535,299,4
57,529,290,9
58,536,293,5
59,548,301,1
60,537,297,1
61,546,287,3
62,541,298,7
63,552,291,6
64,553,279,2
65,557,287,0
66,582,289,4
67,587,292,6
68,594,308,4
69,594,318,3
70,583,331,1
71,574,335,2
72,591,332,5
73,593,318,1
74,593,294,3
75,597,294,10
76,617,293,5
77,639,285,1
78,644,289,2
79,640,307,14
80,651,310,1
81,649,308,2
82,624,300,1
83,621,295,4
84,640,291,1
85,650,279,7
86,652,284,4
87,646,291,1
88,652,303,5
89,654,306,3
90,658,314,4
91,663,322,10
92,673,326,14
93,681,324,1
94,668,321,1
95,676,315,2
96,681,297,5
97,688,296,4
98,713,299,0
99,714,290,0
100,702,291,3
101,693,304,5
102,681,298,2
103,680,290,7
104,693,290,1
105,699,301,1
106,700,295,2
107,699,312,0
108,680,326,1
109,673,335,5
110,663,324,0
111,668,322,5
112,662,302,1
113,665,303,7
114,693,300,4
115,683,300,2
116,688,322,3
117,681,328,1
118,682,327,4
119,673,334,2
120,665,326,0
121,658,309,1
122,637,311,6
123,626,303,3
124,626,286,3
125,631,282,0
126,632,280,0
127,631,273,9
128,629,292,2
129,632,287,2
130,627,278,5
131,620,286,2
132,635,288,6
133,639,269,0
