,Ant,Larva,Food
1,50,0,34
2,50,0,60
3,50,12,62
4,50,22,66
5,46,34,67
6,43,48,60
7,39,59,54
8,47,57,42
9,55,52,39
10,58,50,35
11,70,44,33
12,82,41,25
13,91,41,17
14,94,47,13
15,97,50,1
16,101,55,2
17,104,53,3
18,106,60,2
19,107,59,2
20,111,63,8
21,114,66,2
22,116,73,3
23,123,69,3
24,118,68,4
25,126,66,0
26,131,68,1
27,133,59,5
28,131,61,0
29,137,60,9
30,142,63,3
31,141,63,0
32,138,69,0
33,146,79,0
34,139,82,1
35,145,89,0
36,145,82,4
37,150,79,0
38,151,72,0
39,146,74,1
40,146,62,0
41,136,64,0
42,135,63,0
43,128,60,1
44,130,60,2
45,132,62,6
46,138,71,2
47,130,71,0
48,131,73,0
49,134,62,3
50,132,64,0
51,133,55,2
52,136,55,0
53,130,56,4
54,130,66,4
55,127,70,4
56,129,78,0
57,129,79,1
58,131,81,2
59,131,75,0
60,132,68,0
61,138,65,1
62,140,60,0
63,142,59,2
64,147,56,0
65,150,65,4
66,152,74,5
67,154,87,1
68,153,88,7
69,161,93,7
70,162,95,0
71,166,96,0
72,169,91,2
73,166,88,1
74,164,82,0
75,164,80,1
76,172,76,4
77,177,84,2
78,175,77,0
79,177,92,3
80,179,92,4
81,186,99,7
82,192,93,0
83,184,99,5
84,186,89,3
85,178,85,0
86,167,72,0
87,167,65,2
88,172,65,2
89,168,60,2
90,169,61,2
91,166,71,1
92,155,79,2
93,158,81,5
94,159,84,7
95,164,96,0
96,167,81,1
97,170,74,1
98,172,73,1
99,166,65,5
100,171,62,0
101,162,69,9
102,165,76,2
103,170,74,0
104,157,76,2
105,163,82,4
106,172,78,0
107,160,74,1
108,158,84,3
109,158,87,0
110,153,79,0
111,141,77,4
112,148,83,3
113,154,74,1
114,151,73,0
115,155,71,1
116,153,76,0
117,154,70,2
118,156,73,1
119,154,72,0
120,154,70,8
121,153,72,0
122,139,70,0
123,135,63,0
124,138,59,0
125,137,55,0
126,133,49,2
127,134,50,1
128,132,50,0
129,130,57,0
130,126,58,1
131,125,63,2
132,127,61,5
133,128,71,0
134,124,63,0
135,117,65,0
136,116,62,1
137,104,68,2
138,109,54,2
139,110,50,1
140,101,43,0
141,105,41,0
142,107,38,1
143,106,49,2
144,105,53,4
145,108,58,3
146,106,62,1
147,102,68,0
148,107,59,0
149,104,58,3
150,111,55,1
151,113,52,1
152,111,45,2
153,112,50,3
154,114,53,5
155,113,53,1
156,111,55,4
157,107,67,2
158,103,63,1
159,109,66,2
160,107,70,1
161,105,68,0
162,110,55,3
163,105,54,0
164,107,47,1
165,111,43,3
166,117,42,1
167,112,46,0
168,105,48,12
169,109,54,15
170,114,58,14
171,120,67,3
172,120,71,1
173,122,73,7
174,130,76,3
175,137,77,0
176,137,69,1
177,138,74,7
178,140,74,1
179,142,70,3
180,139,74,0
181,144,70,1
182,144,62,3
183,146,62,0
184,145,59,1
185,147,58,0
186,145,60,14
187,141,75,6
188,132,78,1
189,131,77,0
190,140,68,3
191,139,68,1
192,139,54,0
193,142,47,0
194,140,44,8
195,135,47,3
196,139,48,5
197,135,56,3
198,130,60,3
199,127,70,2
200,131,69,10
201,137,77,0
202,138,76,0
203,141,69,1
