,Ant,Larva,Food
1,100,0,0
2,100,0,71
3,83,7,177
4,71,35,210
5,69,59,253
6,92,62,313
7,107,64,372
8,134,66,397
9,150,79,455
10,169,80,490
11,194,71,528
12,216,72,566
13,221,97,634
14,239,106,689
15,264,89,699
16,291,72,726
17,289,70,717
18,292,88,757
19,278,138,831
20,299,137,870
21,350,108,914
22,373,109,961
23,382,127,1016
24,400,129,1057
25,420,119,1076
26,433,151,1166
27,436,175,1219
28,491,140,1261
29,515,158,1344
30,524,185,1416
31,561,172,1463
32,576,191,1532
33,608,172,1558
34,654,149,1603
35,650,195,1688
36,634,230,1727
37,689,202,1781
38,731,196,1853
39,741,237,1953
40,740,220,1918
41,777,185,1923
42,763,236,1995
43,777,280,2111
44,819,285,2206
45,868,250,2233
46,899,224,2244
47,911,236,2292
48,925,270,2389
49,946,286,2463
50,976,287,2525
51,997,297,2586
52,1023,286,2617
53,1055,291,2690
54,1061,311,2743
55,1089,285,2740
56,1122,287,2816
57,1123,309,2864
58,1143,351,2985
59,1160,374,3067
60,1216,315,3058
61,1226,345,3141
62,1233,367,3193
63,1280,331,3219
64,1281,342,3243
65,1283,366,3296
66,1273,400,3343
67,1305,366,3341
68,1332,343,3348
69,1331,413,3487
70,1352,430,3563
71,1399,428,3651
72,1419,450,3735
73,1463,422,3768
74,1507,379,3771
75,1495,443,3874
76,1493,519,4023
77,1548,417,3925
78,1594,366,3919
79,1548,453,4000
80,1560,484,4087
81,1604,435,4077
82,1614,409,4045
83,1582,464,4089
84,1581,445,4050
85,1619,396,4028
86,1621,464,4167
87,1610,558,4334
88,1620,524,4286
89,1685,423,4214
90,1705,471,4351
91,1685,527,4422
92,1726,466,4382
93,1714,491,4407
94,1715,457,4343
95,1761,365,4250
96,1712,446,4314
97,1660,504,4325
98,1694,458,4302
99,1702,447,4297
100,1704,427,4261
101,1721,446,4334
102,1670,494,4325
103,1690,429,4235
104,1687,427,4225
105,1645,483,4254
106,1637,478,4228
107,1655,480,4270
108,1674,461,4268
109,1663,457,4239
110,1645,454,4195
111,1672,450,4241
112,1669,482,4299
113,1660,523,4365
114,1684,510,4388
115,1703,501,4406
116,1757,500,4511
117,1773,466,4477
118,1756,472,4456
119,1732,520,4504
120,1731,525,4509
121,1762,481,4483
122,1786,490,4549
123,1768,512,4559
124,1809,475,4566
125,1834,415,4496
126,1847,413,4519
127,1776,511,4572
128,1767,518,4569
129,1809,444,4503
130,1799,471,4536
131,1765,510,4548
132,1820,393,4425
133,1792,408,4398
134,1715,522,4471
135,1730,492,4441
136,1775,407,4363
137,1759,393,4301
138,1730,448,4353
139,1707,499,4411
140,1692,542,4466
141,1718,491,4417
142,1782,384,4329
143,1750,403,4305
144,1690,439,4256
145,1683,440,4243
146,1667,493,4317
147,1670,452,4242
148,1700,434,4265
149,1676,447,4245
150,1690,432,4244
151,1682,451,4263
152,1667,459,4251
153,1687,440,4250
154,1696,465,4321
155,1708,469,4351
156,1720,470,4378
157,1703,508,4421
158,1714,484,4395
159,1733,431,4327
160,1735,452,4371
161,1709,528,4471
162,1733,528,4520
163,1750,512,4522
164,1762,502,4527
165,1787,478,4527
166,1760,470,4458
167,1775,412,4371
168,1778,418,4389
169,1725,527,4502
170,1714,546,4518
171,1766,452,4433
172,1797,429,4449
173,1762,481,4483
174,1764,419,4364
175,1794,368,4323
176,1752,430,4363
177,1731,464,4387
178,1738,462,4398
179,1721,493,4427
180,1734,464,4393
181,1801,402,4405
182,1787,407,4386
183,1752,472,4446
184,1727,536,4526
185,1759,507,4529
186,1774,441,4420
187,1775,415,4379
188,1751,465,4429
189,1739,470,4415
190,1757,458,4427
191,1750,458,4414
192,1760,425,4369
193,1727,445,4341
194,1692,484,4350
195,1717,467,4362
196,1729,479,4414
197,1745,492,4472
198,1752,482,4467
199,1766,469,4468
200,1784,446,4457
201,1783,485,4534
202,1753,512,4528
203,1802,472,4545
204,1831,439,4538
205,1805,473,4553
206,1777,501,4550
207,1784,502,4570
208,1836,431,4532
209,1838,433,4539
210,1760,526,4564
211,1775,527,4603
212,1835,494,4657
213,1859,489,4695
214,1897,461,4715
215,1875,476,4701
216,1879,499,4754
217,1876,476,4702
218,1886,484,4739
219,1885,513,4793
220,1904,504,4813
221,1910,486,4790
222,1933,442,4748
223,1945,468,4823
224,1887,543,4859
225,1930,510,4877
226,1969,469,4873
227,1978,482,4919
228,1958,472,4859
229,1985,480,4928
230,1975,484,4915
231,1989,498,4973
232,1972,516,4974
233,1973,517,4978
234,1985,523,5015
235,2020,512,5061
236,1999,539,5073
237,2016,488,5006
238,2020,476,4991
239,1973,491,4925
240,1994,467,4919
241,1974,446,4839
242,1967,467,4867
243,1931,520,4899
244,1925,533,4915
245,1952,453,4808
246,1967,434,4798
247,1929,483,4818
248,1912,503,4827
249,1906,513,4835
250,1955,447,4802
251,1947,470,4831
252,1924,513,4873
253,1931,505,4869
254,1921,510,4861
255,1932,494,4851
256,1952,464,4831
