,Ant,Larva,Food
1,100,0,0
2,100,0,56
3,81,0,138
4,69,13,162
5,52,39,179
6,55,48,205
7,73,35,208
8,93,22,225
9,97,20,233
10,94,63,313
11,96,70,330
12,136,22,310
13,146,22,335
14,131,82,423
15,139,89,455
16,177,78,508
17,189,82,532
18,217,74,579
19,232,117,697
20,236,135,739
21,283,87,737
22,316,89,808
23,307,121,855
24,325,141,929
25,349,146,987
26,382,143,1048
27,413,178,1180
28,452,184,1269
29,511,175,1371
30,530,189,1435
31,574,190,1526
32,607,204,1621
33,638,199,1672
34,671,175,1690
35,696,217,1824
36,685,248,1865
37,734,224,1913
38,767,238,2009
39,790,234,2047
40,822,218,2077
41,830,254,2166
42,833,274,2211
43,885,245,2258
44,909,231,2277
45,925,215,2277
46,923,236,2316
47,918,267,2369
48,928,316,2487
49,961,301,2523
50,998,271,2536
51,996,306,2601
52,1018,294,2623
53,1058,257,2630
54,1063,298,2720
55,1055,309,2727
56,1073,293,2731
57,1080,292,2743
58,1122,280,2803
59,1125,292,2831
60,1134,331,2927
61,1136,354,2979
62,1163,341,3007
63,1169,354,3043
64,1211,317,3053
65,1206,306,3022
66,1174,353,3051
67,1178,368,3090
68,1241,340,3161
69,1246,367,3223
70,1258,402,3317
71,1287,374,3316
72,1297,349,3291
73,1328,342,3338
74,1303,364,3332
75,1317,409,3449
76,1330,408,3476
77,1362,401,3524
78,1383,348,3459
79,1407,366,3544
80,1349,435,3565
81,1402,390,3578
82,1431,358,3576
83,1427,367,3587
84,1405,384,3575
85,1389,398,3573
86,1394,397,3580
87,1392,417,3616
88,1398,423,3640
89,1411,444,3708
90,1436,448,3767
91,1462,430,3781
92,1467,425,3783
93,1477,425,3803
94,1493,429,3842
95,1518,389,3811
96,1536,426,3922
97,1512,499,4020
98,1537,484,4039
99,1611,396,4013
100,1616,389,4008
101,1581,474,4109
102,1572,508,4158
103,1608,437,4088
104,1638,406,4085
105,1592,484,4150
106,1590,504,4186
107,1644,428,4142
108,1677,461,4273
109,1646,492,4275
110,1658,510,4335
111,1655,517,4341
112,1713,476,4377
113,1709,481,4379
114,1727,426,4299
115,1728,461,4374
116,1674,516,4378
117,1667,503,4338
118,1743,466,4417
119,1755,454,4415
120,1758,478,4469
121,1751,486,4471
122,1747,532,4555
123,1752,577,4657
124,1763,585,4721
125,1821,531,4701
126,1876,498,4746
127,1869,524,4783
128,1843,544,4773
129,1880,483,4723
130,1882,543,4847
131,1807,655,4923
132,1865,518,4765
133,1922,446,4735
134,1860,546,4810
135,1879,525,4804
136,1848,558,4812
137,1844,590,4867
138,1912,514,4849
139,1926,520,4891
140,1921,567,4973
141,1931,524,4909
142,1958,482,4879
143,1928,487,4827
144,1905,541,4889
145,1896,526,4843
146,1916,501,4832
147,1926,484,4819
148,1922,491,4823
149,1886,493,4755
150,1889,438,4653
151,1848,447,4589
152,1818,485,4604
153,1833,470,4603
154,1828,482,4617
155,1832,489,4639
156,1831,501,4662
157,1829,530,4715
158,1845,529,4745
159,1857,533,4778
160,1857,520,4754
161,1861,543,4807
162,1862,567,4858
163,1893,549,4881
164,1914,507,4840
165,1937,457,4787
166,1899,491,4777
167,1875,515,4777
168,1894,474,4734
169,1871,512,4763
170,1862,510,4743
171,1884,473,4713
172,1891,450,4681
173,1896,441,4669
174,1875,459,4667
175,1831,475,4609
176,1840,481,4640
177,1824,481,4608
178,1812,475,4571
179,1801,525,4650
180,1792,542,4665
181,1830,507,4671
182,1825,489,4625
183,1863,404,4531
184,1820,421,4479
185,1791,478,4535
186,1777,505,4562
187,1796,462,4514
188,1835,410,4487
189,1791,487,4553
190,1766,545,4620
191,1812,467,4557
192,1824,428,4503
193,1797,486,4565
194,1795,505,4599
195,1800,512,4623
196,1820,532,4703
197,1841,527,4735
198,1841,473,4627
199,1866,448,4627
200,1832,485,4633
201,1818,525,4683
202,1800,564,4725
203,1832,533,4729
204,1897,464,4721
205,1911,484,4788
206,1898,497,4786
207,1908,456,4727
208,1889,462,4701
209,1850,474,4646
210,1830,498,4656
211,1867,496,4723
212,1901,476,4752
213,1865,572,4872
214,1868,575,4885
215,1942,449,4780
216,1949,470,4837
217,1895,557,4902
218,1899,499,4796
219,1951,451,4799
220,1927,478,4808
221,1914,501,4829
222,1923,485,4815
223,1931,465,4791
224,1904,477,4760
225,1896,498,4785
226,1885,542,4851
227,1906,535,4880
228,1971,476,4892
229,1983,421,4807
230,1926,517,4884
231,1869,592,4920
232,1925,516,4880
233,1981,483,4927
234,1975,534,5015
235,1978,526,5005
236,2007,436,4885
237,2007,498,5009
238,1945,574,5035
239,1943,511,4905
240,1957,489,4891
241,1960,501,4920
242,1992,482,4946
243,1985,532,5033
244,1970,558,5055
245,2014,473,4972
246,2015,466,4957
247,1993,466,4916
248,1991,460,4899
249,1968,490,4915
250,1948,502,4897
251,1960,479,4877
252,1962,495,4911
253,1945,579,5046
254,1988,491,4957
255,2079,392,4940
256,2010,508,5035
257,1965,566,5061
258,2018,481,4997
259,2034,472,5009
260,2012,509,5039
261,1992,489,4961
262,2007,500,5013
263,2002,532,5066
264,2020,518,5074
265,2026,466,4982
266,2025,513,5073
267,1990,556,5090
268,2039,517,5111
269,2045,528,5145
270,2032,524,5110
271,2052,542,5186
272,2080,540,5237
273,2118,453,5141
274,2100,452,5104
275,2050,539,5177
276,2040,527,5133
277,2071,467,5074
278,2039,491,5059
279,2020,497,5032
280,2038,482,5038
281,2020,529,5096
282,2017,507,5045
283,2092,449,5080
284,2059,465,5044
285,2007,525,5063
286,2022,515,5071
287,2032,540,5141
288,2042,538,5155
289,2095,501,5191
290,2075,531,5208
291,2056,592,5294
292,2104,497,5199
293,2156,438,5186
294,2081,530,5221
295,2074,502,5148
296,2082,511,5183
297,2055,580,5269
298,2088,563,5300
299,2136,475,5220
300,2143,478,5239
301,2086,536,5241
302,2089,506,5188
303,2089,491,5160
304,2073,498,5139
305,2095,453,5094
306,2101,431,5062
307,2044,480,5048
308,2024,513,5073
309,2053,497,5097
310,2057,487,5086
311,2031,537,5134
312,2009,523,5062
313,2064,453,5033
314,2056,464,5039
315,2044,486,5059
316,2027,487,5027
317,2021,481,5002
318,2051,460,5020
319,2071,495,5129
320,2090,464,5107
321,2113,433,5090
322,2062,500,5121
323,2066,443,5016
324,2062,436,4994
325,1992,525,5033
326,1996,503,4997
327,2050,420,4939
328,2048,442,4977
329,2018,479,4994
330,2003,512,5027
331,2032,494,5051
332,2105,405,5016
333,2093,440,5063
334,2050,495,5088
335,2055,478,5064
336,2045,522,5132
337,2042,556,5190
338,2121,479,5199
339,2144,471,5228
340,2112,495,5211
341,2101,506,5213
342,2119,552,5341
343,2139,532,5340
344,2177,510,5372
345,2143,527,5336
346,2140,478,5235
347,2153,457,5218
348,2088,526,5227
349,2046,544,5178
350,2089,454,5083
351,2108,443,5100
352,2077,470,5094
353,2051,474,5048
354,2011,519,5057
355,1987,540,5052
356,2045,458,5004
357,2095,446,5081
358,2025,503,5053
359,2023,515,5074
360,2038,548,5169
