,Ant,Larva,Food
1,25,0,0
2,25,0,30
3,25,0,60
4,22,9,65
5,19,14,74
6,28,8,132
7,30,6,165
8,32,13,182
9,33,18,190
10,37,14,223
11,42,17,225
12,42,16,248
13,52,22,271
14,55,29,283
15,65,30,288
16,76,35,313
17,85,42,312
18,101,48,297
19,120,42,325
20,134,21,310
21,140,27,332
22,138,47,370
23,152,44,394
24,166,37,399
25,175,19,384
26,183,3,371
27,171,35,416
28,163,55,424
29,176,31,395
30,191,12,402
31,184,34,441
32,173,61,470
33,176,65,476
34,199,38,470
35,212,23,478
36,206,47,506
37,211,70,559
38,219,71,575
39,245,53,594
40,271,32,601
41,265,41,621
42,259,68,655
43,259,90,693
44,281,61,680
45,305,40,692
46,298,83,761
47,302,106,816
48,343,75,836
49,363,57,840
50,363,51,841
51,361,60,842
52,363,80,877
53,381,79,918
54,393,61,909
55,405,52,909
56,398,87,975
57,395,103,991
58,418,82,1008
59,438,66,1003
60,434,80,1031
61,435,109,1085
62,450,111,1112
63,476,96,1139
64,482,84,1122
65,495,78,1152
66,503,105,1220
67,493,136,1251
68,518,109,1247
69,549,63,1218
70,543,95,1271
71,520,159,1361
72,553,156,1415
73,600,102,1403
74,628,65,1397
75,623,108,1460
76,593,157,1519
77,612,186,1599
78,639,197,1667
79,693,128,1683
80,739,103,1669
81,718,163,1759
82,714,163,1755
83,740,159,1803
84,743,189,1870
85,777,184,1918
86,815,146,1941
87,830,169,2002
88,825,204,2048
89,855,170,2048
90,894,124,2034
91,894,167,2129
92,857,243,2219
93,869,223,2183
94,918,175,2185
95,939,160,2233
96,933,200,2270
97,921,223,2295
98,966,219,2371
99,991,214,2408
100,1022,209,2474
101,1027,246,2562
102,1029,266,2594
103,1065,226,2585
104,1083,210,2604
105,1077,270,2723
106,1105,294,2833
107,1156,257,2906
108,1195,233,2878
109,1208,238,2931
110,1218,271,2982
111,1237,263,3123
112,1251,271,3069
113,1249,301,3120
114,1289,276,3152
115,1305,273,3222
116,1315,286,3203
117,1322,297,3332
118,1355,308,3337
119,1359,290,3349
120,1400,306,3459
121,1380,331,3543
122,1442,301,3508
123,1454,296,3644
124,1486,316,3671
125,1503,347,3724
126,1539,330,3740
127,1563,281,3702
128,1579,273,3774
129,1588,310,3849
130,1570,342,3926
131,1585,318,3804
132,1601,292,3810
133,1599,304,3804
134,1597,286,3787
135,1608,313,3870
136,1558,382,3947
137,1601,339,3918
138,1649,266,3836
139,1658,227,3773
140,1624,269,3804
141,1582,342,3845
142,1575,351,3862
143,1611,321,3866
144,1625,291,3831
145,1636,311,3920
146,1621,370,3980
147,1633,347,3979
148,1696,262,3952
149,1702,287,3977
150,1644,346,3976
151,1654,319,3959
152,1669,271,3878
153,1662,247,3822
154,1634,284,3944
155,1591,393,4052
156,1600,377,3949
157,1674,276,3907
158,1682,251,3924
159,1661,306,3941
160,1610,378,4023
161,1648,354,4065
162,1665,329,4056
163,1681,332,4022
164,1688,298,4040
165,1698,326,4118
166,1683,375,4131
167,1725,346,4148
168,1726,338,4187
169,1720,346,4147
170,1740,314,4244
171,1724,344,4260
172,1691,402,4218
173,1729,367,4198
174,1767,311,4237
175,1775,305,4281
176,1724,357,4190
177,1736,335,4214
178,1757,330,4179
179,1754,335,4185
180,1777,297,4145
181,1772,339,4258
182,1753,345,4191
183,1788,279,4133
184,1786,247,4082
185,1771,269,4096
186,1707,328,4070
187,1671,359,4064
188,1687,360,4102
189,1705,354,4132
190,1722,325,4103
191,1728,330,4119
192,1711,344,4117
193,1703,337,4078
194,1691,359,4168
195,1723,347,4145
196,1749,315,4145
197,1747,333,4185
198,1739,341,4194
199,1739,344,4245
200,1737,328,4132
201,1737,330,4126
202,1738,345,4170
203,1741,314,4114
204,1731,301,4124
205,1696,353,4112
206,1676,371,4206
207,1716,359,4245
208,1727,350,4332
209,1734,338,4361
210,1713,338,4466
211,1726,327,4550
212,1716,333,4528
213,1685,321,4529
214,1710,326,4629
215,1682,335,4793
216,1664,291,4922
217,1666,307,4854
218,1617,340,4942
219,1632,340,4984
220,1640,339,5080
221,1660,322,5109
222,1659,342,5130
223,1662,339,5237
224,1702,347,5214
225,1684,371,5220
226,1706,402,5160
227,1707,407,5180
228,1770,389,5076
229,1804,420,5095
230,1817,462,4923
231,1871,467,4888
232,1940,433,4861
233,2006,383,4807
234,2033,365,4818
235,2033,341,4747
236,2016,353,4745
237,2006,342,4708
238,1958,324,4558
239,1912,361,4544
240,1925,351,4568
241,1934,325,4524
242,1946,327,4548
243,1938,333,4534
244,1891,333,4443
245,1860,336,4406
246,1857,314,4361
247,1843,292,4269
248,1819,304,4238
249,1798,327,4271
250,1785,345,4255
251,1775,349,4253
252,1799,294,4222
253,1802,277,4158
254,1753,341,4187
255,1750,358,4227
256,1757,361,4234
257,1748,365,4279
258,1771,366,4269
259,1778,340,4350
260,1809,335,4398
261,1778,371,4464
262,1798,382,4422
263,1812,381,4504
264,1839,374,4459
265,1846,362,4444
266,1847,354,4509
267,1859,339,4508
268,1837,331,4634
269,1801,325,4743
270,1794,355,4654
271,1764,347,4753
272,1781,324,4860
273,1778,370,4859
274,1776,390,4875
275,1780,376,4793
276,1805,388,4675
277,1813,406,4675
278,1826,379,4763
279,1863,387,4706
280,1851,413,4662
281,1880,442,4649
282,1915,407,4685
283,1956,356,4633
284,1940,365,4645
285,1961,402,4743
286,1938,383,4647
287,1971,318,4574
288,1935,348,4564
289,1896,371,4533
290,1886,350,4483
291,1901,316,4437
292,1880,289,4342
293,1846,309,4310
294,1795,349,4289
295,1792,369,4318
296,1792,342,4263
297,1829,316,4291
298,1822,325,4305
299,1791,365,4309
300,1780,388,4349
301,1778,380,4333
302,1811,310,4235
303,1815,280,4183
304,1774,353,4258
305,1751,362,4225
306,1779,320,4179
307,1764,342,4237
308,1729,394,4315
309,1748,387,4395
310,1763,373,4392
311,1768,346,4365
312,1798,313,4391
313,1767,303,4441
314,1751,274,4616
315,1715,297,4667
316,1655,355,4754
317,1665,329,4845
318,1672,307,4800
319,1655,326,4873
320,1637,304,5088
321,1640,305,5152
322,1607,319,5201
323,1613,316,5151
324,1600,320,5191
325,1631,334,5297
326,1640,344,5412
327,1639,349,5532
328,1643,347,5516
329,1679,339,5586
330,1693,348,5733
331,1688,388,5712
332,1675,403,5693
333,1729,373,5693
334,1759,413,5675
335,1787,429,5691
336,1840,401,5683
337,1884,429,5687
338,1920,449,5639
339,1962,437,5474
340,2009,427,5450
341,2032,430,5388
342,2076,424,5308
343,2106,458,5117
344,2143,383,5055
345,2195,265,4923
346,2120,365,4967
347,2048,445,5026
348,2081,359,4907
349,2104,311,4836
350,2051,331,4759
351,2013,357,4738
352,2007,326,4667
353,2005,315,4643
354,1947,357,4602
355,1918,349,4536
356,1906,340,4485
357,1889,309,4393
358,1883,298,4362
359,1838,358,4391
360,1847,328,4351
361,1869,284,4309
362,1825,342,4345
363,1790,415,4415
364,1825,377,4410
365,1862,304,4333
366,1849,295,4323
367,1806,358,4328
368,1786,370,4333
369,1797,377,4343
370,1789,376,4346
371,1800,344,4293
372,1779,362,4452
373,1771,360,4428
374,1801,342,4434
375,1815,342,4528
376,1789,357,4545
377,1802,369,4500
378,1821,359,4602
379,1830,358,4685
380,1811,348,4758
381,1795,325,4843
382,1784,358,4955
383,1755,391,4930
384,1775,399,4975
385,1784,387,4960
386,1810,393,4912
387,1811,387,5048
388,1842,397,5018
389,1840,417,4984
390,1893,427,4932
391,1913,433,4812
392,1953,399,4709
393,1971,388,4729
394,1993,342,4680
395,2014,343,4723
396,1960,404,4736
397,1972,392,4723
398,1994,363,4719
399,1992,311,4608
400,1984,321,4615
401,1933,355,4573
402,1921,341,4531
403,1917,339,4507
404,1896,332,4445
405,1865,377,4485
406,1869,345,4435
407,1896,312,4419
408,1847,337,4366
409,1823,323,4296
410,1816,336,4356
411,1807,368,4360
412,1774,388,4318
413,1810,334,4285
414,1820,326,4285
415,1787,361,4324
416,1771,358,4260
417,1789,338,4271
418,1802,349,4318
419,1793,384,4496
420,1780,406,4485
421,1763,391,4594
422,1789,360,4528
423,1782,351,4458
424,1800,316,4651
425,1792,299,4796
426,1749,324,4880
427,1714,331,4871
428,1704,342,4984
429,1676,345,5177
430,1654,356,5171
431,1661,331,5252
432,1685,306,5327
433,1651,327,5328
434,1645,336,5341
435,1665,361,5382
436,1656,383,5365
437,1676,388,5336
438,1716,378,5456
439,1745,387,5439
440,1767,379,5455
441,1804,389,5502
442,1814,424,5455
443,1852,445,5483
444,1874,491,5374
445,1927,522,5233
446,1996,487,4962
447,2110,343,4914
448,2161,279,4879
449,2109,373,4960
450,2087,379,4930
451,2092,298,4786
452,2066,280,4689
453,2002,339,4678
454,1960,363,4645
455,1956,338,4602
456,1946,278,4445
457,1922,270,4380
458,1868,341,4415
459,1836,374,4427
460,1827,351,4356
461,1817,339,4322
462,1821,334,4326
463,1830,330,4327
464,1802,342,4289
465,1808,350,4308
466,1799,324,4245
467,1804,328,4258
468,1780,349,4289
469,1788,347,4308
470,1789,372,4376
471,1764,403,4508
472,1764,422,4434
473,1780,380,4369
474,1805,345,4441
475,1794,368,4433
476,1792,348,4512
477,1800,335,4634
478,1779,365,4673
479,1780,349,4652
480,1811,347,4754
481,1787,386,4809
482,1786,382,4772
483,1809,341,4867
484,1809,342,4951
485,1797,372,5003
486,1829,410,4988
487,1862,420,5084
488,1890,420,5055
489,1893,423,5045
490,1917,419,5022
491,1941,421,4953
492,1964,411,4964
493,1977,438,4835
494,2007,412,4842
495,2051,356,4809
496,2036,371,4813
497,2041,383,4845
498,2034,359,4833
499,2023,364,4773
500,1964,374,4672
501,1984,342,4653
502,1984,344,4650
503,1941,351,4592
504,1949,314,4531
505,1931,324,4506
506,1894,359,4500
507,1873,342,4427
508,1868,400,4530
509,1830,422,4514
510,1902,339,4477
511,1879,350,4467
512,1853,378,4476
513,1860,354,4440
514,1858,363,4442
515,1829,370,4407
516,1824,378,4421
517,1797,410,4413
518,1829,383,4476
519,1825,364,4393
520,1815,353,4353
521,1808,327,4444
522,1821,332,4527
523,1783,364,4526
524,1774,358,4648
525,1783,326,4653
526,1778,308,4780
527,1755,322,4864
528,1763,346,4888
529,1746,357,4913
530,1746,347,5064
531,1757,326,5163
532,1746,320,5287
533,1745,327,5361
534,1730,367,5448
535,1729,364,5594
536,1736,330,5667
537,1714,335,5786
538,1726,348,5889
539,1725,379,5829
540,1741,417,5824
541,1768,420,5772
542,1810,422,5713
543,1841,435,5705
544,1913,437,5630
545,1964,475,5587
546,2030,520,5418
547,2066,557,5259
548,2133,451,5163
549,2235,304,5081
550,2204,361,5127
551,2156,374,5066
552,2159,330,4975
553,2087,367,4902
554,2069,365,4877
555,2065,357,4831
556,2060,314,4746
557,2062,282,4685
558,2012,333,4693
559,1951,373,4646
560,1951,332,4564
561,1921,366,4579
562,1878,437,4632
563,1906,369,4560
564,1956,308,4550
565,1912,361,4545
566,1889,350,4481
567,1911,310,4440
568,1880,370,4513
569,1845,385,4459
570,1871,386,4531
571,1863,367,4476
572,1886,358,4484
573,1877,392,4577
574,1877,385,4585
575,1869,367,4614
576,1880,352,4620
577,1825,352,4668
578,1820,335,4676
579,1799,360,4702
580,1782,375,4846
581,1795,320,4829
582,1785,301,5070
583,1722,299,5074
584,1714,303,5141
585,1659,319,5296
586,1637,317,5402
587,1622,333,5487
588,1631,334,5550
589,1633,334,5561
590,1656,342,5634
591,1676,346,5718
592,1675,335,5819
593,1661,334,5884
594,1642,357,5987
595,1635,375,6017
596,1663,380,6003
597,1684,419,5994
598,1713,466,5913
599,1777,439,5991
600,1855,406,5903
601,1882,418,5866
602,1917,479,5754
603,1959,548,5604
604,2051,519,5482
605,2155,487,5278
606,2217,416,5260
607,2271,315,5192
608,2251,341,5187
609,2195,389,5166
610,2151,384,5074
611,2145,384,5068
612,2134,338,4944
613,2120,305,4843
614,2055,386,4880
615,2052,361,4827
616,2095,270,4729
617,2025,323,4687
618,1977,374,4687
619,1980,336,4635
620,1994,331,4656
621,1964,354,4639
622,1926,375,4621
623,1910,395,4617
624,1901,364,4527
625,1915,315,4470
626,1892,348,4475
