,Ant,Larva,Food
1,25,0,0
2,25,0,25
3,25,0,65
4,24,12,77
5,22,21,84
6,32,12,78
7,35,10,92
8,42,3,108
9,43,20,127
10,41,34,156
11,57,24,159
12,67,15,158
13,72,14,174
14,75,19,188
15,77,26,215
16,83,28,229
17,91,29,250
18,96,31,252
19,105,25,258
20,117,15,263
21,122,12,261
22,121,33,306
23,116,49,332
24,133,36,327
25,148,16,329
26,147,29,353
27,148,49,406
28,160,50,421
29,176,47,434
30,187,47,466
31,197,52,506
32,204,67,541
33,218,61,571
34,236,55,582
35,245,45,577
36,262,28,581
37,249,74,648
38,238,94,662
39,278,77,710
40,285,67,697
41,296,62,738
42,306,75,762
43,317,98,828
44,335,81,830
45,363,60,843
46,345,99,892
47,349,122,963
48,377,102,977
49,406,84,987
50,405,93,990
51,422,123,1097
52,432,134,1200
53,466,115,1174
54,493,118,1228
55,506,112,1284
56,533,117,1307
57,518,148,1371
58,543,151,1413
59,587,147,1482
60,610,152,1526
61,648,136,1568
62,660,153,1685
63,652,186,1680
64,683,168,1712
65,718,134,1758
66,727,134,1746
67,726,167,1843
68,728,202,1924
69,766,181,1902
70,809,148,1914
71,828,144,1940
72,820,163,1972
73,818,183,1997
74,822,187,2018
75,831,146,1960
76,848,150,2060
77,831,217,2096
78,847,214,2127
79,895,185,2171
80,886,201,2192
81,911,219,2278
82,936,221,2323
83,960,219,2370
84,982,199,2360
85,1017,171,2378
86,997,179,2352
87,988,183,2342
88,991,193,2397
89,968,242,2414
90,982,232,2457
91,1021,199,2442
92,1025,231,2501
93,1017,224,2495
94,1053,212,2536
95,1051,228,2624
96,1062,239,2673
97,1079,228,2726
98,1104,239,2798
99,1100,262,2820
100,1115,252,2903
101,1147,251,2890
102,1159,267,2904
103,1193,258,2898
104,1240,230,2951
105,1240,228,2960
106,1237,267,3031
107,1231,278,3056
108,1280,237,3030
109,1298,239,3081
110,1279,278,3117
111,1305,257,3113
112,1345,210,3108
113,1310,240,3146
114,1276,274,3129
115,1273,266,3075
116,1293,251,3083
117,1288,286,3161
118,1303,299,3205
119,1330,268,3219
120,1348,274,3241
121,1354,276,3253
122,1380,268,3313
123,1366,281,3356
124,1367,286,3362
125,1381,322,3409
126,1402,270,3407
127,1438,233,3337
128,1397,280,3408
129,1401,290,3401
130,1416,292,3477
131,1431,311,3513
132,1462,277,3485
133,1506,244,3522
134,1465,289,3520
135,1452,312,3525
136,1460,280,3478
137,1492,254,3491
138,1461,298,3525
139,1441,311,3647
140,1475,323,3755
141,1443,336,3829
142,1496,300,3828
143,1512,290,3898
144,1533,282,3877
145,1540,282,3963
146,1525,278,4036
147,1509,293,4135
148,1475,280,4300
149,1485,287,4450
150,1462,312,4480
151,1478,302,4492
152,1493,319,4511
153,1517,337,4550
154,1521,348,4516
155,1544,341,4502
156,1578,358,4358
157,1622,384,4299
158,1662,398,4337
159,1687,392,4363
160,1751,369,4269
161,1790,325,4248
162,1834,284,4235
163,1835,276,4222
164,1804,301,4208
165,1776,310,4174
166,1748,339,4173
167,1712,341,4104
168,1738,279,4034
169,1718,267,3969
170,1694,272,3928
171,1661,274,3883
172,1651,280,3856
173,1628,254,3764
174,1627,233,3708
175,1575,312,3769
176,1524,353,3755
177,1541,368,3823
178,1557,343,3798
179,1604,285,3782
180,1608,248,3723
181,1579,279,3713
182,1532,341,3825
183,1535,336,3848
184,1537,329,3752
185,1550,309,3953
186,1558,294,3987
187,1562,284,4007
188,1545,279,4096
189,1521,250,4260
190,1486,265,4286
191,1458,309,4340
192,1453,334,4413
193,1476,326,4412
194,1499,298,4422
195,1504,249,4517
196,1496,223,4639
197,1453,276,4754
198,1444,302,4762
199,1471,299,4882
200,1477,326,4890
201,1472,276,5079
202,1500,280,5150
203,1464,317,5209
204,1505,296,5249
205,1483,320,5191
206,1494,328,5216
207,1527,337,5293
208,1542,339,5276
209,1570,363,5331
210,1592,382,5292
211,1635,385,5204
212,1670,356,5137
213,1713,364,5089
214,1739,390,5208
215,1764,388,5266
216,1817,430,5187
217,1836,457,5012
218,1927,477,4863
219,1974,391,4746
220,2031,325,4737
221,1993,394,4781
222,2009,402,4820
223,1997,361,4746
224,2016,323,4672
225,2000,300,4595
226,1964,328,4581
227,1918,370,4572
228,1930,317,4540
229,1923,285,4408
230,1868,336,4402
231,1828,375,4413
232,1839,334,4353
233,1863,286,4298
234,1836,288,4252
235,1806,301,4208
236,1766,344,4219
237,1746,339,4163
238,1766,288,4124
239,1749,332,4158
240,1729,332,4148
241,1749,305,4133
242,1714,336,4145
243,1720,357,4155
244,1720,374,4197
245,1747,333,4164
246,1764,271,4066
247,1761,279,4072
248,1729,341,4184
249,1692,351,4126
250,1688,371,4122
251,1689,353,4234
252,1701,344,4084
253,1692,350,4113
254,1726,317,4135
255,1704,303,4216
256,1709,309,4164
257,1684,315,4375
258,1669,323,4322
259,1643,378,4363
260,1649,379,4366
261,1672,371,4332
262,1681,358,4364
263,1727,363,4333
264,1712,373,4436
265,1748,378,4406
266,1760,406,4339
267,1818,342,4317
268,1829,340,4365
269,1802,373,4359
270,1835,359,4383
271,1867,321,4375
272,1878,290,4321
273,1869,312,4359
274,1854,325,4357
275,1833,319,4313
276,1820,285,4219
277,1794,318,4223
278,1737,361,4199
279,1743,345,4167
280,1764,300,4134
281,1745,292,4075
282,1708,337,4103
283,1699,360,4180
284,1720,338,4108
285,1694,305,4016
286,1709,327,4087
287,1649,399,4134
288,1667,394,4125
289,1726,345,4213
290,1774,321,4191
291,1769,295,4194
292,1762,320,4255
293,1733,385,4281
294,1708,371,4286
295,1728,340,4251
296,1721,316,4315
297,1711,312,4347
298,1694,325,4526
299,1666,320,4527
300,1661,311,4637
301,1641,300,4729
302,1606,293,4760
303,1594,314,4962
304,1582,299,5055
305,1565,289,5152
306,1548,308,5225
307,1538,303,5234
308,1528,302,5329
309,1511,311,5368
310,1521,324,5439
311,1544,319,5574
312,1554,347,5566
313,1550,366,5695
314,1600,343,5671
315,1628,354,5761
316,1647,340,5832
317,1671,350,5841
318,1667,389,5865
319,1698,399,5867
320,1729,433,5770
321,1774,460,5684
322,1862,466,5517
323,1938,502,5266
324,2003,543,5126
325,2094,456,5096
326,2199,310,5018
327,2166,286,4901
328,2106,342,4890
329,2052,337,4777
330,2053,336,4776
331,2011,321,4660
332,2007,309,4626
333,1956,368,4648
334,1913,368,4560
335,1942,285,4452
336,1933,239,4344
337,1871,304,4345
338,1825,351,4357
339,1806,327,4261
340,1802,303,4212
341,1777,295,4142
342,1772,290,4123
343,1747,324,4137
344,1722,344,4129
345,1761,275,4068
346,1756,317,4156
347,1704,401,4235
348,1728,409,4281
349,1775,335,4243
350,1823,291,4219
351,1783,330,4219
352,1753,347,4196
353,1727,359,4209
354,1730,316,4099
355,1736,314,4180
356,1715,358,4348
357,1711,383,4287
358,1731,365,4366
359,1756,358,4409
360,1766,352,4499
361,1780,330,4566
362,1787,361,4738
363,1796,365,4785
364,1804,361,4777
365,1798,373,4914
366,1811,352,4848
367,1792,362,4987
368,1795,378,5071
369,1791,368,5131
370,1813,360,5146
371,1844,350,5289
372,1849,387,5177
373,1845,385,5225
374,1880,374,5156
375,1849,393,5162
376,1838,370,5244
377,1855,370,5204
378,1825,417,5126
379,1847,448,5002
380,1896,433,5016
381,1932,399,4891
382,1963,435,4799
383,1971,465,4887
384,2035,391,4851
385,2095,294,4795
386,2090,302,4784
387,2012,381,4786
388,1990,351,4683
389,2024,291,4621
390,1982,327,4612
391,1926,337,4531
392,1920,347,4530
393,1878,377,4503
394,1855,341,4394
395,1837,350,4371
396,1833,339,4344
397,1828,347,4360
398,1806,391,4388
399,1853,312,4329
400,1873,271,4303
401,1825,342,4342
402,1801,387,4374
403,1808,371,4355
404,1821,348,4338
405,1829,297,4256
406,1792,356,4315
407,1740,430,4349
408,1800,349,4311
409,1819,313,4286
410,1792,341,4310
411,1786,384,4375
412,1801,383,4368
413,1819,366,4379
414,1811,343,4392
415,1815,347,4328
416,1779,376,4440
417,1799,387,4371
418,1821,371,4437
419,1834,358,4558
420,1850,372,4517
421,1857,377,4502
422,1864,382,4565
423,1877,394,4536
424,1898,374,4539
425,1927,312,4484
426,1906,329,4469
427,1876,395,4552
428,1855,421,4611
429,1870,420,4584
430,1890,374,4585
431,1921,359,4558
432,1905,348,4526
433,1926,348,4588
434,1873,388,4533
435,1867,401,4529
436,1860,362,4560
437,1869,352,4488
438,1842,403,4563
439,1846,412,4552
440,1857,399,4535
441,1877,368,4506
442,1879,348,4666
443,1881,367,4665
444,1865,400,4683
445,1902,367,4647
446,1919,346,4555
447,1924,368,4591
448,1906,373,4556
449,1940,310,4518
450,1921,320,4479
451,1849,372,4447
452,1855,346,4467
453,1850,353,4404
454,1837,347,4383
455,1865,376,4496
456,1839,366,4410
