,Ant,Larva,Food
1,100,0,0
2,100,0,35
3,72,7,156
4,59,34,185
5,50,51,200
6,64,52,244
7,82,42,248
8,105,17,243
9,102,43,288
10,87,73,319
11,104,73,356
12,126,63,378
13,141,68,425
14,147,82,457
15,165,77,482
16,181,72,506
17,196,73,536
18,200,88,574
19,192,96,574
20,211,87,596
21,216,93,617
22,224,102,651
23,237,98,667
24,253,111,727
25,259,142,800
26,289,117,812
27,317,98,824
28,315,116,860
29,315,150,929
30,329,156,967
31,361,107,935
32,381,112,984
33,366,142,1014
34,365,162,1054
35,374,175,1098
36,401,135,1070
37,423,117,1080
38,407,148,1108
39,406,176,1163
40,414,184,1196
41,441,162,1206
42,449,177,1250
43,440,187,1252
44,469,163,1264
45,495,137,1262
46,505,176,1360
47,483,225,1414
48,504,193,1392
49,535,200,1466
50,523,222,1488
51,549,193,1482
52,569,196,1528
53,560,221,1560
54,558,221,1558
55,573,194,1534
56,588,204,1579
57,591,237,1654
58,597,248,1688
59,621,234,1708
60,647,227,1746
61,653,239,1782
62,654,232,1771
63,662,268,1859
64,664,255,1837
65,698,206,1807
66,691,218,1818
67,678,259,1874
68,682,248,1859
69,722,215,1874
70,714,218,1864
71,709,242,1897
72,689,268,1912
73,687,254,1882
74,714,258,1944
75,718,283,2002
76,731,260,1982
77,753,263,2032
78,740,280,2039
79,769,246,2030
80,766,254,2040
81,759,246,2008
82,766,253,2038
83,747,301,2095
84,778,281,2118
85,810,256,2132
86,791,307,2194
87,797,299,2192
88,836,229,2129
89,848,207,2110
90,801,266,2132
91,780,320,2199
92,793,282,2148
93,818,245,2124
94,798,265,2125
95,791,270,2121
96,803,210,2025
97,805,177,1963
98,761,262,2046
99,707,335,2083
100,751,283,2067
101,784,258,2078
102,780,249,2058
103,793,219,2023
104,774,269,2085
105,742,351,2185
106,755,313,2136
107,834,208,2083
108,838,209,2093
109,787,282,2138
110,781,285,2130
111,803,295,2196
112,793,304,2192
113,841,233,2148
114,840,233,2146
115,772,317,2178
116,793,281,2147
117,835,228,2124
118,817,271,2176
119,793,314,2212
120,802,302,2207
121,822,271,2186
122,823,273,2190
123,836,259,2188
124,821,246,2134
125,792,278,2138
126,800,264,2127
127,809,230,2077
128,786,241,2054
129,768,276,2087
130,763,290,2104
131,785,282,2132
132,788,277,2129
133,791,286,2154
134,806,299,2210
135,811,298,2216
136,836,289,2248
137,850,274,2246
138,853,281,2266
139,846,300,2286
140,848,307,2308
141,850,336,2372
142,855,340,2389
143,909,280,2378
144,920,285,2408
145,897,319,2431
146,914,293,2414
147,907,282,2376
148,899,296,2390
149,890,335,2448
150,875,335,2419
151,925,286,2422
152,926,315,2482
153,927,297,2447
154,946,266,2423
155,927,307,2468
156,918,314,2464
157,917,332,2496
158,913,338,2501
159,937,272,2416
160,966,260,2451
161,909,329,2476
162,897,340,2474
163,930,302,2457
164,947,283,2457
165,937,284,2441
166,919,315,2466
167,889,351,2478
168,925,308,2465
169,954,275,2458
170,959,272,2460
171,920,299,2437
172,884,339,2444
173,912,327,2474
174,934,313,2494
175,937,309,2491
176,941,280,2442
177,948,281,2456
178,917,341,2514
179,905,357,2524
180,932,319,2500
181,952,337,2577
182,935,408,2685
183,955,403,2715
184,1030,321,2701
185,1059,272,2662
186,1027,292,2636
187,989,375,2727
188,957,381,2674
189,995,318,2626
190,1010,290,2600
191,1003,298,2600
192,966,333,2596
193,971,344,2629
194,975,323,2596
195,993,331,2647
196,974,379,2706
197,988,383,2741
198,1044,319,2726
199,1063,313,2751
200,1019,356,2749
201,1012,343,2710
202,1026,320,2691
