,Ant,Larva,Food
1,100,0,0
2,100,0,55
3,75,0,116
4,59,19,155
5,45,47,182
6,55,48,204
7,75,33,210
8,83,38,239
9,84,52,271
10,93,69,335
11,104,53,313
12,131,31,317
13,127,68,388
14,127,73,399
15,141,68,417
16,152,64,428
17,160,67,451
18,161,85,489
19,176,79,508
20,199,88,569
21,198,121,635
22,221,115,670
23,247,98,690
24,262,115,752
25,266,147,824
26,291,151,882
27,316,133,896
28,338,130,935
29,349,157,1011
30,352,182,1065
31,379,165,1085
32,415,157,1143
33,425,164,1175
34,442,156,1194
35,451,191,1281
36,461,193,1306
37,484,175,1314
38,483,189,1342
39,490,230,1435
40,516,219,1467
41,556,206,1523
42,569,244,1625
43,584,254,1673
44,620,216,1671
45,648,220,1734
46,626,273,1797
47,648,259,1807
48,692,213,1809
49,702,247,1895
50,695,255,1897
51,710,229,1875
52,712,236,1894
53,717,251,1933
54,705,252,1913
55,733,260,1985
56,732,291,2044
57,733,321,2106
58,760,271,2059
59,799,212,2019
60,780,249,2055
61,765,286,2101
62,769,284,2105
63,773,305,2153
64,800,299,2192
65,821,304,2248
66,837,306,2284
67,878,259,2272
68,878,245,2243
69,865,303,2335
70,842,349,2380
71,884,345,2456
72,899,323,2442
73,935,255,2379
74,928,261,2375
75,878,336,2427
76,885,374,2516
77,932,362,2582
78,961,322,2563
79,993,296,2577
80,979,314,2584
81,985,302,2571
82,984,334,2633
83,959,390,2697
84,999,314,2625
85,1024,286,2619
86,960,359,2637
87,949,364,2623
88,972,311,2565
89,980,268,2495
90,952,314,2530
91,932,327,2515
92,956,315,2541
93,964,329,2585
94,971,340,2619
95,963,325,2574
96,978,333,2620
97,970,358,2653
98,994,330,2646
99,1005,321,2650
100,984,334,2631
101,986,316,2603
102,1006,320,2649
103,979,372,2701
104,981,362,2684
105,1029,304,2664
106,1022,320,2681
107,1006,375,2761
108,1021,361,2762
109,1038,373,2820
110,1035,412,2892
111,1073,391,2925
112,1103,340,2884
113,1110,325,2869
114,1072,394,2931
115,1056,451,3013
116,1098,391,2977
117,1157,338,2988
118,1123,422,3087
119,1104,480,3165
120,1148,415,3125
121,1184,345,3056
122,1156,368,3045
123,1133,388,3040
124,1157,350,3011
125,1143,367,3017
126,1113,397,3017
127,1136,340,2949
128,1137,320,2912
129,1095,393,2974
130,1069,426,2988
131,1134,390,3045
132,1148,376,3046
133,1142,391,3061
134,1158,370,3054
135,1160,371,3061
136,1138,413,3100
137,1169,395,3125
138,1193,356,3096
139,1168,357,3049
140,1151,383,3067
141,1142,419,3119
142,1136,410,3092
143,1148,385,3065
144,1163,361,3045
145,1158,344,3004
146,1138,374,3021
147,1133,385,3035
148,1143,371,3025
149,1142,383,3047
150,1144,350,2986
151,1121,379,2998
152,1096,389,2968
153,1133,335,2934
154,1136,409,3087
155,1106,469,3147
156,1156,399,3108
157,1189,348,3071
158,1197,348,3089
159,1165,430,3187
160,1134,467,3200
161,1179,414,3183
162,1211,389,3200
163,1214,389,3203
164,1198,410,3213
165,1174,435,3217
166,1193,405,3195
167,1218,377,3188
168,1162,433,3188
169,1169,396,3129
170,1228,327,3110
171,1192,353,3088
172,1174,386,3117
173,1146,425,3141
174,1113,455,3135
175,1174,395,3136
176,1211,373,3165
177,1208,367,3149
178,1178,445,3243
179,1183,494,3351
180,1243,406,3297
181,1272,398,3339
182,1261,401,3322
183,1273,403,3349
184,1228,459,3373
185,1223,449,3343
186,1244,473,3433
187,1242,491,3464
188,1282,428,3418
189,1285,429,3426
190,1294,429,3444
191,1305,404,3415
192,1298,408,3411
193,1295,444,3475
194,1292,428,3436
195,1324,414,3475
196,1301,478,3555
197,1281,509,3579
198,1309,482,3580
199,1382,388,3538
200,1388,401,3576
201,1327,465,3581
202,1327,501,3654
203,1322,485,3611
204,1369,390,3518
205,1359,373,3461
206,1309,413,3442
207,1302,404,3409
208,1263,430,3385
209,1250,452,3402
210,1277,417,3385
211,1292,354,3290
212,1251,379,3260
213,1198,427,3249
214,1208,398,3209
215,1214,392,3211
216,1175,417,3182
217,1192,396,3175
218,1189,403,3181
219,1194,394,3175
220,1186,373,3117
221,1171,361,3062
222,1167,408,3150
223,1130,436,3131
224,1201,384,3169
225,1192,381,3145
226,1141,433,3147
227,1147,443,3178
228,1191,406,3192
229,1202,383,3167
230,1178,391,3135
231,1165,415,3159
232,1144,453,3192
233,1132,431,3202
234,1196,397,3249
235,1191,433,3246
236,1205,402,3211
237,1219,408,3253
238,1202,437,3275
239,1221,411,3263
240,1239,422,3319
241,1231,424,3310
242,1230,401,3259
243,1224,407,3260
244,1211,436,3293
245,1214,420,3266
246,1239,367,3286
247,1246,387,3264
248,1214,433,3293
249,1225,412,3272
250,1257,380,3272
251,1243,401,3287
252,1206,399,3207
253,1214,385,3197
254,1191,418,3217
255,1163,435,3194
256,1195,397,3182
257,1173,403,3149
258,1163,446,3264
259,1173,439,3304
260,1201,421,3342
261,1208,417,3351
262,1209,435,3371
263,1222,418,3420
264,1260,424,3366
265,1234,433,3331
266,1244,392,3421
267,1230,453,3421
268,1222,427,3456
269,1282,369,3426
270,1243,462,3451
271,1237,475,3421
272,1279,389,3335
273,1276,413,3375
274,1238,455,3383
275,1258,403,3319
276,1243,412,3308
277,1247,399,3290
278,1247,385,3263
279,1195,451,3291
280,1201,464,3329
281,1237,399,3269
282,1262,356,3233
283,1236,373,3217
284,1211,432,3284
285,1208,443,3301
286,1195,454,3297
287,1203,445,3294
288,1250,371,3240
289,1242,390,3264
290,1206,447,3304
291,1224,451,3348
292,1247,451,3395
293,1257,411,3334
294,1267,447,3426
295,1236,495,3459
296,1293,440,3464
297,1290,448,3475
298,1271,435,3410
299,1297,409,3410
300,1254,488,3479
301,1272,516,3574
302,1334,456,3578
303,1359,429,3573
304,1335,405,3477
305,1313,406,3437
306,1306,389,3387
307,1265,419,3366
308,1230,466,3389
309,1256,472,3455
310,1287,442,3455
311,1310,419,3455
312,1295,440,3469
313,1274,439,3425
314,1300,440,3477
315,1285,436,3439
316,1304,407,3419
317,1300,399,3396
318,1276,436,3421
319,1266,445,3418
320,1290,409,3395
321,1292,399,3378
322,1273,445,3433
323,1264,438,3401
324,1288,411,3396
325,1301,406,3412
326,1285,405,3379
327,1237,467,3406
328,1228,486,3427
329,1269,457,3449
330,1277,454,3460
331,1292,417,3417
332,1304,413,3432
333,1291,444,3468
334,1297,440,3472
335,1292,419,3421
336,1293,406,3397
337,1278,430,3415
338,1267,418,3370
339,1256,414,3338
340,1226,461,3374
341,1234,444,3355
342,1260,398,3327
343,1259,390,3358
344,1218,404,3411
345,1203,423,3522
346,1201,435,3552
347,1201,416,3712
348,1227,383,3790
349,1218,413,3814
350,1229,408,3946
351,1242,409,3980
352,1245,446,4004
353,1247,431,4079
354,1259,384,4174
355,1250,402,4141
356,1220,410,4148
357,1251,428,4216
358,1227,422,4199
359,1257,414,4178
360,1222,434,4166
361,1234,422,4192
362,1238,408,4174
363,1247,389,4258
364,1238,392,4302
365,1243,399,4334
366,1231,401,4353
367,1243,414,4386
368,1246,424,4443
369,1224,440,4441
370,1229,412,4500
371,1257,400,4508
372,1223,415,4466
373,1239,415,4415
374,1214,434,4331
375,1224,435,4279
376,1243,421,4246
377,1260,414,4253
378,1259,442,4328
379,1243,443,4313
380,1270,451,4259
381,1272,484,4205
382,1309,468,4245
383,1343,458,4179
384,1343,436,4180
385,1360,469,4071
386,1322,505,4080
387,1380,485,4054
388,1374,524,4010
389,1433,527,3917
390,1426,528,3968
391,1469,485,3907
392,1507,454,3919
393,1469,495,3925
394,1464,510,3945
395,1456,514,3939
396,1460,499,3918
397,1477,457,3865
398,1483,463,3890
399,1471,445,3830
400,1444,432,3749
401,1421,455,3747
402,1398,508,3809
403,1411,496,3812
404,1455,433,3774
405,1436,449,3769
406,1391,470,3720
407,1409,457,3731
408,1372,496,3733
409,1363,519,3808
410,1409,486,3836
411,1401,484,3782
412,1395,476,3817
413,1413,486,3814
414,1401,508,3815
415,1434,476,3818
416,1435,444,3750
417,1419,432,3701
418,1381,478,3715
419,1362,490,3702
420,1400,426,3650
421,1375,433,3613
422,1353,453,3610
423,1366,446,3622
424,1377,456,3730
425,1367,483,3700
426,1382,486,3758
427,1397,459,3719
428,1406,443,3697
429,1403,487,3779
430,1377,475,3703
431,1418,417,3667
432,1373,467,3679
433,1357,498,3709
434,1394,455,3697
435,1416,430,3689
436,1394,461,3707
437,1385,484,3735
438,1415,431,3690
439,1389,449,3675
440,1349,503,3701
441,1377,453,3659
442,1397,418,3629
443,1373,469,3683
444,1348,495,3685
445,1366,458,3647
446,1369,470,3698
447,1363,461,3647
448,1376,469,3687
449,1358,470,3806
450,1387,420,3900
451,1369,423,4003
452,1349,466,4017
453,1326,449,4178
454,1315,441,4118
455,1313,461,4130
456,1304,465,4099
457,1322,475,4086
458,1336,481,4155
459,1352,483,4202
460,1357,484,4181
461,1381,498,4120
462,1378,485,4140
463,1435,504,4061
464,1423,556,4057
465,1459,543,4069
466,1528,512,4079
467,1547,500,4093
468,1532,548,4157
469,1502,543,4089
470,1583,429,4021
471,1558,485,4084
472,1483,551,4066
473,1488,514,4002
474,1522,450,3943
475,1506,448,3905
476,1452,470,3843
477,1417,475,3781
478,1387,469,3711
479,1418,448,3730
480,1405,452,3714
481,1399,456,3708
482,1404,428,3662
483,1375,433,3613
484,1341,478,3638
485,1368,463,3662
486,1372,475,3691
487,1359,501,3717
488,1370,486,3709
489,1380,498,3755
490,1401,469,3737
491,1410,447,3711
492,1413,460,3744
493,1384,467,3941
494,1384,484,3907
495,1366,513,3888
496,1395,464,3801
497,1399,435,3766
498,1397,457,3979
499,1361,451,3909
500,1367,475,3956
501,1357,475,3964
502,1369,427,3886
503,1375,429,3808
504,1348,461,3846
505,1342,459,3906
506,1329,448,4083
507,1346,475,4132
508,1348,474,4150
509,1400,453,4180
510,1362,483,4146
511,1372,484,4187
512,1394,494,4182
513,1361,500,4258
514,1368,494,4243
515,1388,509,4285
516,1392,503,4214
517,1435,488,4106
518,1413,544,4090
519,1435,546,3971
520,1467,477,3888
521,1493,461,3906
522,1457,491,3894
523,1447,518,3929
524,1445,519,3926
525,1480,458,3875
526,1468,462,3859
527,1444,468,3822
528,1444,478,3843
529,1404,546,3898
530,1431,529,3917
531,1483,499,3992
532,1481,506,3993
533,1498,487,3968
534,1487,524,4020
535,1469,583,4101
536,1533,507,4077
537,1568,434,4001
538,1529,467,3990
539,1493,534,4096
540,1499,556,4107
541,1539,490,4057
542,1536,476,4022
543,1505,489,3985
544,1487,489,3951
545,1473,478,3900
546,1475,465,3878
547,1447,509,3909
548,1438,525,3924
549,1467,515,3961
550,1464,518,3962
551,1439,534,3946
552,1447,512,3917
553,1475,483,3915
554,1465,485,3898
555,1483,494,3951
556,1465,471,3869
557,1458,436,3785
558,1437,488,3849
559,1416,500,3829
560,1424,469,3783
561,1441,461,3803
562,1430,444,3746
563,1401,467,3735
564,1382,469,3699
565,1413,416,3656
566,1391,454,3689
567,1361,460,3639
568,1389,401,3579
569,1362,421,3563
570,1338,464,3601
571,1324,466,3577
572,1348,468,3631
573,1344,488,3663
574,1353,502,3708
575,1391,467,3715
576,1403,449,3703
577,1384,492,3751
578,1394,508,3803
579,1409,517,3851
580,1437,494,3859
581,1470,447,3831
582,1457,458,3830
583,1414,472,3769
584,1382,513,3789
585,1374,535,3817
586,1415,483,3794
587,1410,516,3849
588,1402,514,3829
589,1449,462,3819
590,1480,450,3859
591,1462,450,3823
592,1421,481,3803
593,1403,512,3827
594,1416,465,3762
595,1410,442,3702
596,1394,463,3712
597,1371,517,3774
598,1381,486,3734
599,1408,465,3745
600,1404,473,3751
601,1426,466,3782
602,1401,477,3755
603,1414,432,3691
604,1401,412,3623
605,1350,463,3624
606,1344,482,3651
607,1341,475,3630
608,1341,499,3677
609,1374,481,3709
610,1415,445,3719
611,1390,479,3736
612,1377,480,3712
613,1414,447,3720
614,1397,434,3661
615,1396,447,3683
616,1393,472,3729
617,1403,479,3768
618,1367,492,3897
619,1373,520,3856
620,1403,482,3769
621,1415,466,3759
622,1362,520,3761
623,1386,486,3743
624,1438,477,3829
625,1416,530,3889
626,1423,514,3872
627,1445,473,3835
628,1428,491,3837
629,1405,529,3867
630,1398,540,3874
631,1453,492,3889
632,1478,468,3890
633,1475,490,3927
634,1440,527,3931
635,1450,502,3903
636,1475,467,3883
637,1460,552,4022
638,1446,577,4044
639,1515,492,4011
640,1547,442,3975
641,1508,484,3981
642,1455,580,4069
643,1466,544,4018
644,1514,485,3997
645,1504,496,3997
646,1518,466,3965
647,1490,479,3936
648,1465,555,4039
649,1482,552,4065
650,1528,483,4021
651,1525,479,4007
652,1508,489,3992
653,1491,499,3980
654,1485,512,3992
655,1476,548,4041
656,1494,498,3984
657,1528,449,3953
658,1493,532,4047
659,1497,554,4101
660,1521,528,4097
661,1525,539,4127
662,1550,468,4033
663,1568,420,3976
664,1512,465,3952
665,1469,509,3953
666,1438,568,4010
667,1442,505,3890
668,1514,435,3896
669,1470,513,3963
670,1441,556,3992
671,1436,533,3930
672,1500,489,3976
673,1541,425,3931
674,1523,448,3941
675,1443,542,3969
676,1452,518,3937
677,1500,430,3851
678,1506,418,3847
679,1459,465,3846
680,1423,538,3920
681,1403,599,4003
682,1470,548,4033
683,1534,464,3995
684,1542,431,3943
685,1491,488,3956
686,1473,524,3993
687,1485,511,3991
688,1452,555,4014
689,1464,565,4055
690,1505,521,4051
691,1550,502,4103
692,1547,473,4039
693,1558,464,4041
694,1512,526,4073
695,1500,544,4086
696,1503,525,4053
697,1498,515,4023
698,1536,440,3949
699,1518,434,3902
700,1449,522,3940
701,1448,544,3981
702,1496,472,3930
703,1515,453,3934
704,1496,504,3999
705,1475,505,3958
706,1446,574,4039
707,1444,595,4077
708,1562,446,4015
709,1570,419,3976
710,1516,504,4038
711,1473,548,4040
712,1481,490,3940
713,1489,483,3943
714,1489,482,3940
715,1516,438,3905
716,1497,489,3971
717,1462,530,3983
718,1490,490,3957
719,1517,469,3970
720,1481,511,3983
721,1493,513,4011
722,1503,523,4050
723,1512,514,4050
724,1527,468,3989
725,1519,471,3978
726,1484,589,4143
727,1476,596,4141
728,1580,466,4091
729,1566,518,4161
730,1547,547,4186
731,1578,517,4189
732,1563,485,4094
733,1564,481,4089
734,1509,524,4065
735,1524,522,4090
736,1532,526,4113
737,1522,542,4127
738,1533,503,4070
739,1578,480,4115
740,1537,548,4169
741,1522,536,4116
742,1542,473,4022
743,1550,452,4001
744,1505,532,4072
745,1462,578,4078
746,1517,523,4077
747,1531,491,4042
748,1512,500,4021
749,1509,507,4031
750,1501,550,4102
751,1517,557,4146
752,1544,550,4185
753,1523,545,4133
754,1521,557,4154
755,1552,535,4172
756,1571,475,4091
757,1545,503,4094
758,1491,531,4043
759,1527,526,4102
760,1525,522,4092
761,1565,477,4082
762,1537,545,4163
763,1530,589,4237
764,1577,559,4271
765,1594,567,4320
766,1648,491,4276
