,Ant,Larva,Food
1,100,0,0
2,100,0,81
3,77,0,153
4,61,23,165
5,46,53,196
6,55,73,289
7,82,84,448
8,110,86,644
9,138,100,1001
10,164,138,1481
11,199,142,1368
12,254,129,1243
13,280,208,1702
14,307,258,2011
15,398,227,1816
16,468,247,1554
17,517,195,1398
18,586,91,1353
19,526,290,1629
20,469,442,2008
21,612,266,1722
22,723,221,1866
23,708,176,1765
24,752,46,1593
25,658,122,1559
26,544,232,1549
27,523,311,1665
28,553,380,1864
29,656,341,1992
30,751,272,2045
31,781,281,2118
32,795,190,1963
33,804,212,2030
34,694,261,1909
35,746,102,1689
36,685,243,1855
37,583,333,1829
38,659,160,1614
39,694,35,1456
40,616,210,1650
41,498,504,2001
42,583,447,2059
43,825,351,2346
44,868,357,2448
45,956,223,2357
46,942,382,2645
47,867,621,2973
48,1023,422,2889
49,1193,123,2584
50,1131,280,2819
51,971,397,2735
52,1005,255,2424
53,1013,246,2516
54,960,491,2900
55,927,565,2982
56,1100,260,2712
57,1202,43,2487
58,1060,476,3069
59,866,666,3061
60,1147,376,2829
61,1183,177,2685
62,1230,179,2817
63,1022,448,2937
64,984,371,2707
65,1063,141,2407
66,1002,275,2552
67,876,657,3065
68,922,505,2838
69,1207,178,2768
70,1153,279,2861
71,1029,447,2949
72,993,468,2919
73,1098,324,2739
74,1099,344,2864
75,1092,521,3225
76,1097,512,3216
77,1200,352,3058
78,1167,442,3186
79,1165,307,2944
80,1212,113,2648
81,1057,327,2767
82,899,623,3043
83,986,446,2863
84,1164,160,2506
85,1093,77,2337
86,961,138,2195
87,783,353,2269
88,722,435,2311
89,830,470,2595
90,907,351,2514
91,1055,263,2608
92,961,396,2712
93,1004,280,2565
94,987,173,2296
95,931,224,2309
96,832,355,2373
97,815,522,2656
98,872,446,2635
99,1072,298,2705
100,1045,389,2854
101,1029,298,2653
102,1081,127,2414
103,965,155,2238
104,817,368,2369
105,763,336,2197
106,866,115,1960
107,820,289,2216
108,725,624,2697
109,818,472,2577
110,1053,275,2636
111,1014,262,2549
112,1018,149,2332
113,933,266,2396
114,836,361,2393
115,864,432,2706
116,911,419,2668
117,1060,340,3244
118,1053,361,3019
119,1069,419,3295
120,1057,473,3197
121,1137,374,3021
122,1181,332,3023
123,1149,283,2862
124,1126,198,2646
125,1031,200,2461
126,953,216,2336
127,877,204,2159
128,805,221,2050
129,750,210,1919
130,735,160,1786
131,689,140,1656
132,656,104,1519
133,597,104,1401
134,542,292,1666
135,488,456,1885
136,623,320,1876
137,768,95,1683
138,757,179,1869
139,637,416,2533
140,682,377,2866
141,814,297,3161
142,821,337,3697
143,841,343,3634
144,877,342,3876
145,898,383,3883
146,937,350,4519
147,1004,325,4858
148,995,371,4564
149,999,397,4704
150,1009,403,4781
151,1040,406,4522
152,1077,428,4496
153,1112,439,4140
154,1154,461,4036
155,1176,483,4294
156,1224,435,4125
157,1238,498,4136
158,1239,538,3820
159,1303,418,3433
160,1340,228,3132
161,1286,220,3010
162,1124,386,3019
163,1051,499,3093
164,1100,452,3101
165,1195,229,2834
166,1196,128,2632
167,1044,429,2943
168,940,579,3037
169,1082,578,3331
170,1134,563,3391
171,1327,336,3324
172,1364,294,3315
173,1238,435,3345
174,1181,596,3551
175,1244,493,3472
176,1390,211,3200
177,1341,236,3151
178,1172,542,3427
179,1126,641,3534
180,1283,478,3521
181,1373,411,3566
182,1340,328,3333
183,1348,426,3527
184,1223,640,3725
185,1314,397,3421
186,1435,296,3460
187,1271,515,3571
188,1247,626,3744
189,1305,537,3678
190,1415,386,3601
191,1450,379,3657
192,1385,437,3641
193,1347,581,3854
194,1320,478,3594
195,1434,161,3189
196,1338,160,2993
197,1149,386,3068
198,1025,553,3155
199,1099,478,3153
200,1219,230,2889
201,1242,184,2846
202,1097,319,2831
203,1027,297,2646
204,1003,339,2683
205,960,314,2546
206,997,302,2548
207,953,315,2533
208,1006,160,2331
209,950,235,2369
210,843,419,2523
211,877,483,3398
212,918,429,3473
213,1047,325,3773
214,1069,319,3905
215,1061,307,4491
216,1053,303,4234
217,1015,325,4855
218,987,284,4769
219,985,277,5131
220,948,301,5271
221,938,292,5078
222,914,274,5139
223,913,267,4923
224,869,256,4898
225,858,235,4947
226,826,227,5029
227,794,226,5220
228,755,217,5049
229,737,234,4809
230,711,251,4610
231,704,232,4904
232,703,261,5498
233,716,275,5630
234,726,274,5558
235,738,271,5613
236,759,279,5566
237,782,315,5976
238,796,345,5737
239,828,383,5824
240,882,420,5749
241,952,407,5951
242,1017,419,5785
243,1048,477,5470
244,1102,543,5417
245,1183,608,5040
246,1290,670,4582
247,1409,624,4055
248,1521,345,3728
249,1565,168,3463
250,1371,300,3339
251,1207,665,3742
252,1167,660,3653
253,1430,242,3343
254,1437,208,3289
255,1222,347,3137
256,1134,423,3113
257,1103,458,3119
258,1142,493,3267
259,1191,537,3409
260,1307,324,3261
261,1364,257,3225
262,1202,345,3092
263,1184,393,3151
264,1132,621,3503
265,1144,497,3281
266,1341,149,2902
267,1248,319,3131
268,1101,571,3367
269,1143,480,3590
270,1229,353,3164
271,1251,285,3069
272,1196,336,3062
273,1114,396,3019
274,1072,343,2785
275,1099,183,2561
276,1060,257,2634
277,948,591,3165
278,934,703,3312
279,1187,324,3019
280,1302,228,3055
281,1167,385,3103
282,1129,393,3042
283,1121,390,2977
284,1119,281,2799
285,1156,115,2541
286,1026,271,2591
287,854,395,2497
288,911,346,2512
289,929,329,2513
290,939,449,2775
291,929,368,2591
292,1073,141,2414
293,987,274,2521
294,869,310,2357
295,894,169,2125
296,847,169,2031
297,753,346,2196
298,702,322,2047
299,813,87,1798
300,757,241,1995
301,634,472,2210
302,728,374,2195
303,858,249,2193
304,861,261,2519
305,854,301,2899
306,853,294,3083
307,886,252,2840
308,875,243,3606
309,859,267,3504
310,840,310,4632
311,845,306,4814
312,853,274,4659
313,852,281,4819
314,844,312,4613
315,852,396,4286
316,868,442,3971
317,959,482,3939
318,1023,601,3953
319,1123,748,3990
320,1284,565,3690
321,1499,277,3529
322,1432,244,3349
323,1328,238,3131
324,1192,264,2910
325,1061,297,2715
326,1037,334,2741
327,1002,427,2856
328,1018,295,2604
329,1096,205,2599
330,998,302,2598
331,941,329,2522
332,942,441,2763
333,927,686,3225
334,1053,585,3274
335,1296,326,3062
336,1321,213,3067
337,1254,330,3252
338,1092,430,3483
339,1097,325,3832
340,1123,238,4129
341,1059,234,4010
342,970,223,3867
343,901,251,3914
344,849,309,3987
345,831,333,3865
346,865,333,3966
347,891,396,3715
348,924,483,3352
349,969,554,3399
350,1094,583,3352
351,1219,415,3266
352,1318,301,3236
353,1230,339,3137
354,1199,369,3134
355,1143,494,3256
356,1155,410,3127
357,1230,402,3261
358,1164,571,3468
359,1213,711,3845
360,1290,510,3598
361,1542,129,3339
362,1401,329,3458
363,1168,587,3509
364,1207,445,3301
365,1310,270,3157
366,1274,368,3277
367,1191,331,3042
368,1215,463,3355
369,1086,766,3701
370,1244,575,3635
371,1470,238,3410
372,1459,427,3770
373,1276,688,3925
374,1404,446,3695
375,1467,278,3470
376,1386,357,3484
377,1309,658,3932
378,1271,608,3756
379,1488,406,3783
380,1435,336,3539
381,1439,218,3265
382,1275,363,3273
383,1196,351,3094
384,1214,312,3009
385,1139,324,2923
386,1144,293,2871
387,1078,394,2943
388,1017,583,3199
389,1099,472,3140
390,1254,171,2828
391,1216,271,2973
392,1046,383,2856
393,1089,350,2782
394,1035,377,2821
395,1073,392,2929
396,1065,551,3231
397,1106,445,3040
398,1275,337,3223
399,1215,469,3366
400,1228,515,3484
401,1183,708,3781
402,1322,677,3997
403,1495,645,4277
404,1592,764,4711
405,1653,604,4486
406,1851,460,4616
407,1727,562,4577
408,1694,551,4488
409,1639,583,4442
410,1663,466,4255
411,1718,423,4279
412,1559,707,4509
413,1559,658,4432
414,1717,315,4058
415,1680,327,4011
416,1507,594,4200
417,1472,577,4095
418,1573,478,4092
419,1542,563,4209
420,1561,377,3873
421,1596,177,3544
422,1404,484,3774
423,1246,674,3839
424,1358,480,3674
425,1427,466,3773
426,1389,560,3897
427,1451,647,4193
428,1477,623,4198
429,1624,536,4310
430,1620,683,4603
431,1658,504,4321
432,1769,304,4128
433,1612,515,4253
434,1503,662,4327
435,1577,696,4545
436,1624,861,4968
437,1722,688,4816
438,1955,281,4471
439,1875,387,4523
440,1613,844,4911
441,1593,765,4698
442,1864,596,4918
443,1828,622,4899
444,1908,498,4810
445,1819,715,5065
446,1783,905,5373
447,1915,705,5199
448,2077,354,4837
449,2017,386,4804
450,1796,633,4857
451,1693,933,5249
452,1791,769,5118
453,2049,507,5073
454,1999,705,5405
455,1924,691,5228
456,2024,348,4741
457,1925,326,4501
458,1671,556,4452
459,1541,610,4301
460,1582,714,4589
461,1629,779,4813
462,1792,552,4687
463,1842,496,4667
464,1761,461,4443
465,1729,394,4226
466,1594,461,4109
467,1540,530,4139
468,1500,633,4264
469,1564,435,3994
470,1660,226,3771
471,1495,658,4303
472,1329,875,4406
473,1597,653,4493
474,1725,351,4152
475,1776,261,4072
476,1537,665,4403
477,1467,963,4857
478,1636,817,4904
479,1917,390,4613
480,1924,322,4489
481,1725,495,4439
482,1659,617,4550
483,1597,834,4860
484,1699,778,4953
485,1893,439,4659
486,1941,476,4833
487,1728,960,5374
488,1730,865,5188
489,2033,471,5006
490,2025,555,5159
491,1894,747,5281
492,1921,790,5419
493,1986,706,5382
494,2107,686,5585
495,2026,759,5567
496,2036,918,5905
497,2032,878,5815
498,2202,524,5404
499,2195,455,5298
500,2025,709,5468
501,1926,900,5651
502,1990,708,5357
503,2149,567,5430
504,2007,660,5332
505,1994,590,5165
506,1954,499,4905
507,1907,573,4959
508,1812,709,5039
509,1852,773,5248
510,1930,556,4969
511,2024,401,4757
512,1865,437,4602
513,1813,472,4568
514,1658,874,5059
515,1620,863,4963
516,1962,598,5117
517,1907,685,5181
518,1955,711,5329
519,1955,552,5013
520,1997,565,5123
521,1822,763,5167
522,1859,572,4859
523,1926,477,4803
524,1868,554,4843
525,1813,732,5089
526,1807,562,4736
527,1935,491,4846
528,1797,552,4697
529,1844,314,4315
530,1693,414,4213
531,1505,958,4923
532,1522,1100,5242
533,1884,518,4730
534,2086,212,4593
535,1900,590,4979
536,1698,851,5096
537,1794,798,5161
538,1919,536,4909
539,2053,403,4909
540,1864,657,5041
541,1779,686,4929
542,1855,570,4814
543,1819,529,4693
544,1790,402,4381
545,1709,428,4272
546,1566,694,4519
547,1551,756,4614
548,1676,533,4416
549,1803,538,4682
550,1720,713,4864
551,1793,576,4737
552,1819,507,4647
553,1756,444,4397
554,1722,553,4547
555,1603,732,4669
556,1696,655,4700
557,1767,779,5089
558,1734,764,4995
559,1968,467,4868
560,1889,574,4920
561,1821,752,5144
562,1788,819,5213
563,1893,627,5037
564,1983,451,4815
565,1928,453,4759
566,1779,826,5208
567,1669,952,5241
568,1924,545,4936
569,2005,419,4846
570,1890,546,4871
571,1770,644,4827
572,1761,635,4789
573,1792,792,5166
574,1812,790,5203
575,1948,650,5196
576,1947,469,4826
577,1962,357,4635
578,1788,694,4962
579,1592,782,4739
580,1811,354,4329
581,1810,300,4218
582,1621,756,4752
583,1493,846,4675
584,1766,436,4302
585,1808,523,4659
586,1700,738,4875
587,1750,567,4533
588,1834,301,4269
589,1757,341,4194
590,1547,904,4902
591,1473,1072,5087
592,1791,536,4579
593,2016,287,4605
594,1779,744,5045
595,1680,862,5074
596,1862,536,4794
597,1935,391,4651
598,1836,644,4957
599,1717,679,4790
600,1845,441,4571
601,1809,598,4811
602,1678,711,4776
603,1795,609,4806
604,1774,678,4903
605,1748,670,4781
606,1877,345,4441
607,1884,215,4196
608,1645,477,4241
609,1437,838,4548
610,1502,722,4445
611,1765,259,4028
612,1755,402,4311
613,1501,1097,5194
614,1539,914,4904
615,2008,318,4556
616,1927,648,5147
617,1774,765,5075
618,1871,491,4618
619,1857,354,4421
620,1788,473,4521
621,1601,606,4412
622,1609,537,4290
623,1606,465,4140
624,1613,486,4190
625,1536,544,4159
626,1562,516,4154
627,1566,619,4349
628,1567,742,4617
629,1660,527,4373
630,1791,314,4208
631,1634,360,3987
632,1525,313,3675
633,1387,518,3808
634,1291,618,3817
635,1447,554,3986
636,1453,536,3976
637,1563,523,4172
638,1484,508,3977
639,1585,312,3792
640,1495,372,3732
641,1371,406,3552
642,1318,661,3956
643,1248,630,3754
644,1505,367,3681
645,1435,664,4197
646,1450,659,4215
647,1612,365,3943
648,1545,478,4023
649,1484,696,4357
650,1541,589,4257
651,1659,385,4085
652,1610,370,3958
653,1538,421,3916
654,1403,531,3868
655,1388,421,3617
656,1421,265,3304
657,1342,480,3641
658,1237,473,3419
659,1348,252,3197
660,1245,388,3263
661,1181,428,3216
662,1217,373,3178
663,1205,388,3173
664,1195,355,3098
665,1178,564,3481
666,1141,666,3612
667,1360,364,3446
668,1455,301,3510
669,1340,472,3622
670,1271,808,4156
671,1285,703,3948
672,1612,268,3699
673,1560,390,3900
674,1434,430,3728
675,1424,435,3694
676,1359,689,4094
677,1422,553,3949
678,1555,386,3838
679,1467,610,4153
680,1450,522,3941
681,1580,266,3689
682,1466,374,3677
683,1327,915,4481
684,1309,814,4245
685,1743,273,4031
686,1681,521,4403
687,1540,722,4523
688,1618,504,4159
689,1686,368,4105
690,1593,445,4073
691,1505,607,4221
692,1468,800,4533
693,1592,603,4388
694,1702,616,4597
695,1671,601,4528
696,1823,457,4557
697,1736,556,4583
698,1696,452,4293
699,1725,326,4100
700,1591,476,4132
701,1475,598,4143
702,1482,492,3933
703,1520,530,4098
704,1494,622,4231
705,1560,390,3852
706,1563,374,3872
707,1455,400,3709
708,1451,373,3647
709,1332,561,3785
710,1338,601,3876
711,1443,368,3619
712,1481,210,3367
713,1341,436,3553
714,1229,473,3403
715,1300,441,3480
716,1245,403,3295
717,1317,192,3015
718,1209,287,2991
719,1090,376,2930
720,1064,420,2955
721,1041,341,2760
722,1129,235,2725
723,1039,405,2887
724,993,505,2995
725,1071,323,2736
726,1177,108,2520
727,1071,197,2535
728,907,326,2465
729,879,238,2232
730,891,203,2185
731,829,277,2211
732,782,388,2340
733,794,390,2364
734,888,341,2455
735,928,419,2692
736,938,401,2653
737,1009,242,2493
738,1047,264,2621
739,939,516,2908
740,945,741,3369
741,1103,522,3249
742,1366,305,3340
743,1293,475,3533
744,1244,491,3468
745,1296,470,3531
746,1324,504,3655
747,1363,319,3356
748,1353,434,3572
749,1226,596,3643
750,1335,334,3336
751,1381,167,3045
752,1252,387,3276
753,1127,620,3493
754,1208,444,3259
755,1306,335,3270
756,1290,363,3304
757,1247,506,3505
758,1211,477,3374
759,1345,330,3348
760,1288,281,3136
761,1231,395,3251
762,1090,517,3211
763,1183,418,3201
764,1218,557,3549
765,1167,650,3591
766,1307,450,3511
767,1438,312,3497
768,1354,330,3366
769,1271,452,3443
770,1190,553,3485
771,1270,381,3301
772,1327,299,3250
773,1254,427,3359
774,1215,606,3639
775,1216,552,3535
776,1371,327,3393
777,1364,489,3701
778,1253,722,3942
779,1373,686,4116
780,1517,530,4093
781,1610,439,4076
782,1594,698,4583
783,1538,642,4359
784,1736,321,3911
785,1669,356,4047
786,1561,847,4815
787,1485,946,4861
788,1806,465,4303
789,1900,466,4731
790,1804,705,5016
791,1786,559,4688
792,1851,459,4617
793,1760,529,4577
794,1721,479,4397
795,1677,572,4495
796,1600,667,4532
797,1690,390,4143
798,1686,223,3816
799,1491,284,3547
800,1329,446,3550
801,1239,628,3733
802,1319,598,3833
803,1429,516,3857
804,1481,553,4067
805,1437,506,3885
806,1526,301,3652
807,1470,355,3647
808,1353,602,3909
809,1322,604,3849
810,1461,419,3754
811,1487,348,3667
812,1421,271,3382
813,1334,328,3322
814,1223,469,3382
815,1205,485,3379
816,1246,548,3585
817,1273,533,3609
818,1391,270,3319
819,1368,334,3401
820,1206,730,3871
821,1175,632,3612
822,1456,281,3372
823,1385,452,3672
824,1298,492,3579
825,1323,559,3761
826,1288,620,3813
827,1442,438,3728
828,1442,499,3872
829,1422,572,3986
830,1462,439,3785
831,1490,599,4176
