,Ant,Larva,Food
1,100,0,0
2,100,0,20
3,74,0,122
4,53,18,140
5,38,40,153
6,46,40,168
7,60,62,276
8,76,67,390
9,104,63,461
10,111,72,420
11,129,68,447
12,144,82,562
13,156,103,754
14,174,114,917
15,201,125,1144
16,232,140,1440
17,253,157,1770
18,299,164,2067
19,331,160,2106
20,370,192,1916
21,405,235,1761
22,460,251,1767
23,497,262,1847
24,543,317,2134
25,587,347,1864
26,694,309,1999
27,750,161,1819
28,793,201,1986
29,682,350,2063
30,741,365,2211
31,774,288,2115
32,858,112,1897
33,819,232,2099
34,733,260,1984
35,768,108,1745
36,697,241,1874
37,609,344,1903
38,675,337,2018
39,751,315,2131
40,825,156,1927
41,840,189,2058
42,717,352,2136
43,724,414,2269
44,801,248,2095
45,902,36,1846
46,796,77,1745
47,679,186,1727
48,608,329,1873
49,601,402,2004
50,716,291,1968
51,807,119,1849
52,778,283,2120
53,664,407,2139
54,798,138,1848
55,810,194,2005
56,696,310,2010
57,754,258,2021
58,739,465,2407
59,770,443,2419
60,967,129,2071
61,952,65,2031
62,819,341,2318
63,703,394,2191
64,833,180,2024
65,815,362,2352
66,755,380,2267
67,894,146,1965
68,864,90,1905
69,783,325,2215
70,680,489,2336
71,828,373,2401
72,916,316,2455
73,919,291,2411
74,960,261,2439
75,902,247,2295
76,887,327,2426
77,832,487,2635
78,912,351,2524
79,1033,219,2503
80,971,609,3154
81,930,565,2989
82,1233,90,2488
83,1146,190,2671
84,941,434,2749
85,917,412,2636
86,1001,315,2631
87,1017,483,2999
88,993,392,2767
89,1131,123,2498
90,1015,385,2798
91,879,469,2695
92,1043,163,2333
93,1044,126,2338
94,935,281,2431
95,797,382,2357
96,830,319,2295
97,887,287,2346
98,902,218,2236
99,880,172,2101
100,825,300,2247
101,748,398,2290
102,828,239,2131
103,855,286,2241
104,798,278,2151
105,854,104,1915
106,791,107,1793
107,686,192,1756
108,624,278,1801
109,620,402,2042
110,669,339,2015
111,806,114,1804
112,801,37,1674
113,686,214,1797
114,568,365,1863
115,622,380,2001
116,710,221,1860
