,Ant,Larva,Food
1,100,0,0
2,100,0,50
3,91,0,126
4,77,18,189
5,68,52,238
6,76,55,259
7,101,53,303
8,112,55,331
9,131,48,357
10,137,66,405
11,142,77,436
12,166,58,444
13,187,62,495
14,184,121,606
15,202,125,652
16,264,95,707
17,276,103,756
18,297,106,806
19,319,107,852
20,346,106,902
21,359,115,946
22,367,136,998
23,390,147,1063
24,411,142,1104
25,443,154,1192
26,473,168,1280
27,512,168,1358
28,528,169,1391
29,552,200,1500
30,580,215,1588
31,638,184,1644
32,661,193,1707
33,663,191,1707
34,709,178,1772
35,731,200,1858
36,737,222,1917
37,776,208,1966
38,786,200,1969
39,791,207,1996
40,817,271,2175
41,833,271,2206
42,892,235,2251
43,918,238,2310
44,954,214,2335
45,965,233,2394
46,940,297,2473
47,964,316,2559
48,1005,279,2566
49,1050,260,2620
50,1073,276,2697
51,1087,287,2746
52,1115,301,2830
53,1148,269,2832
54,1177,295,2943
55,1140,349,2977
56,1193,301,2985
57,1221,304,3048
58,1237,321,3114
59,1261,308,3135
60,1255,334,3175
61,1256,348,3206
62,1282,312,3185
63,1299,321,3237
64,1261,373,3265
65,1298,344,3283
66,1352,296,3290
67,1337,321,3314
68,1312,373,3368
69,1327,364,3381
70,1340,384,3447
71,1354,385,3477
72,1398,328,3449
73,1399,348,3492
74,1383,405,3574
75,1416,427,3685
76,1473,373,3689
77,1495,343,3673
78,1480,382,3721
79,1486,368,3705
80,1502,358,3719
81,1515,394,3816
82,1520,392,3823
83,1541,383,3846
84,1533,365,3794
85,1549,342,3780
86,1524,393,3832
87,1480,449,3855
88,1497,442,3876
89,1534,400,3866
90,1560,355,3829
91,1563,354,3831
92,1551,379,3858
93,1573,369,3882
94,1589,341,3860
95,1567,373,3879
96,1549,426,3948
97,1583,384,3932
98,1622,334,3910
99,1585,398,3962
100,1594,374,3933
101,1617,304,3840
102,1593,328,3838
103,1555,391,3889
104,1539,381,3838
105,1573,411,3965
106,1560,443,4004
107,1615,335,3897
108,1618,312,3858
109,1552,400,3902
110,1528,388,3831
111,1577,324,3800
112,1600,321,3839
113,1559,383,3881
114,1542,385,3852
115,1567,325,3783
116,1547,343,3777
117,1538,359,3791
118,1545,366,3820
119,1546,342,3774
120,1582,312,3785
121,1560,349,3816
122,1548,370,3834
123,1556,357,3823
124,1565,393,3913
125,1575,391,3930
126,1627,346,3945
127,1639,362,4000
128,1639,371,4018
129,1666,377,4084
130,1681,380,4121
131,1683,347,4059
132,1705,314,4036
133,1700,332,4061
134,1673,365,4075
135,1674,378,4103
136,1701,343,4086
137,1693,350,4085
138,1678,383,4120
139,1685,354,4077
140,1697,331,4053
141,1697,343,4078
142,1680,375,4108
143,1698,405,4204
144,1738,369,4211
145,1762,361,4243
146,1764,378,4283
147,1762,376,4273
148,1762,371,4263
149,1782,358,4279
150,1796,381,4353
151,1780,362,4283
152,1783,367,4300
153,1760,363,4244
154,1796,321,4233
155,1774,360,4265
156,1769,379,4293
157,1770,386,4309
158,1789,367,4309
159,1801,351,4302
160,1799,356,4308
161,1789,343,4261
162,1791,349,4279
163,1784,396,4358
164,1802,381,4366
165,1840,332,4342
166,1834,350,4367
167,1811,372,4366
168,1797,371,4333
169,1824,379,4404
170,1807,373,4359
171,1855,367,4442
172,1851,370,4440
173,1842,347,4377
174,1838,352,4377
175,1830,357,4371
176,1778,395,4344
177,1779,396,4347
178,1810,399,4417
179,1811,406,4433
180,1842,368,4417
181,1852,339,4377
182,1833,346,4355
183,1810,374,4367
184,1807,363,4338
185,1804,350,4306
186,1807,350,4313
187,1801,360,4321
188,1777,401,4354
189,1799,409,4414
190,1837,423,4518
191,1880,388,4533
192,1920,367,4572
193,1921,407,4649
194,1934,404,4673
195,1940,402,4683
196,1949,401,4697
197,1959,354,4612
198,1967,352,4635
199,1934,424,4714
200,1950,449,4783
201,1976,401,4751
202,1979,395,4747
203,1953,400,4704
204,1968,409,4752
